time,baseflow_month_CanESM2_rcp45
2020-11-30 00:00:00+00:00,0.019073242
2020-12-31 00:00:00+00:00,0.02245089
2021-01-31 00:00:00+00:00,0.030015938
2021-02-28 00:00:00+00:00,0.0782235
2021-03-31 00:00:00+00:00,0.05680351
2021-04-30 00:00:00+00:00,0.029913714
2021-05-31 00:00:00+00:00,0.021335252
2021-06-30 00:00:00+00:00,0.019363062
2021-07-31 00:00:00+00:00,0.018961458
2021-08-31 00:00:00+00:00,0.018745536
2021-09-30 00:00:00+00:00,0.02258726
2021-10-31 00:00:00+00:00,0.020557433
2021-11-30 00:00:00+00:00,0.019567462
2021-12-31 00:00:00+00:00,0.031134067
2022-01-31 00:00:00+00:00,0.21670353
2022-02-28 00:00:00+00:00,0.31048512
2022-03-31 00:00:00+00:00,0.52265483
2022-04-30 00:00:00+00:00,0.26956663
2022-05-31 00:00:00+00:00,0.11912439
2022-06-30 00:00:00+00:00,0.062603824
2022-07-31 00:00:00+00:00,0.036250543
2022-08-31 00:00:00+00:00,0.029270582
2022-09-30 00:00:00+00:00,0.026652124
2022-10-31 00:00:00+00:00,0.026020782
2022-11-30 00:00:00+00:00,0.025634103
2022-12-31 00:00:00+00:00,0.025437295
2023-01-31 00:00:00+00:00,0.035324696
2023-02-28 00:00:00+00:00,0.12910174
2023-03-31 00:00:00+00:00,0.18478422
2023-04-30 00:00:00+00:00,0.17863397
2023-05-31 00:00:00+00:00,0.061340358
2023-06-30 00:00:00+00:00,0.037193216
2023-07-31 00:00:00+00:00,0.029911773
2023-08-31 00:00:00+00:00,0.027998151
2023-09-30 00:00:00+00:00,0.027037539
2023-10-31 00:00:00+00:00,0.026403882
2023-11-30 00:00:00+00:00,0.02594426
2023-12-31 00:00:00+00:00,0.037174333
2024-01-31 00:00:00+00:00,0.07366022
2024-02-29 00:00:00+00:00,0.25889426
2024-03-31 00:00:00+00:00,0.18532388
2024-04-30 00:00:00+00:00,0.11423085
2024-05-31 00:00:00+00:00,0.05494998
2024-06-30 00:00:00+00:00,0.036065303
2024-07-31 00:00:00+00:00,0.028548462
2024-08-31 00:00:00+00:00,0.027243653
2024-09-30 00:00:00+00:00,0.026683146
2024-10-31 00:00:00+00:00,0.026275348
2024-11-30 00:00:00+00:00,0.025933422
2024-12-31 00:00:00+00:00,0.025624663
2025-01-31 00:00:00+00:00,0.02550571
2025-02-28 00:00:00+00:00,0.02932231
2025-03-31 00:00:00+00:00,0.028187886
2025-04-30 00:00:00+00:00,0.026402883
2025-05-31 00:00:00+00:00,0.025395634
2025-06-30 00:00:00+00:00,0.024850195
2025-07-31 00:00:00+00:00,0.024501111
2025-08-31 00:00:00+00:00,0.024223069
2025-09-30 00:00:00+00:00,0.023983067
2025-10-31 00:00:00+00:00,0.02375284
2025-11-30 00:00:00+00:00,0.023527807
2025-12-31 00:00:00+00:00,0.026134975
2026-01-31 00:00:00+00:00,0.0491447
2026-02-28 00:00:00+00:00,0.11668239
2026-03-31 00:00:00+00:00,0.3199039
2026-04-30 00:00:00+00:00,0.09994528
2026-05-31 00:00:00+00:00,0.052384514
2026-06-30 00:00:00+00:00,0.030834356
2026-07-31 00:00:00+00:00,0.02587748
2026-08-31 00:00:00+00:00,0.024562344
2026-09-30 00:00:00+00:00,0.024113527
2026-10-31 00:00:00+00:00,0.023785954
2026-11-30 00:00:00+00:00,0.023515584
2026-12-31 00:00:00+00:00,0.023266293
2027-01-31 00:00:00+00:00,0.025688289
2027-02-28 00:00:00+00:00,0.05695789
2027-03-31 00:00:00+00:00,0.098312356
2027-04-30 00:00:00+00:00,0.07294438
2027-05-31 00:00:00+00:00,0.053630486
2027-06-30 00:00:00+00:00,0.029815892
2027-07-31 00:00:00+00:00,0.024521235
2027-08-31 00:00:00+00:00,0.023368256
2027-09-30 00:00:00+00:00,0.022846686
2027-10-31 00:00:00+00:00,0.022463277
2027-11-30 00:00:00+00:00,0.022167211
2027-12-31 00:00:00+00:00,0.028906647
2028-01-31 00:00:00+00:00,0.06576045
2028-02-29 00:00:00+00:00,0.0730913
2028-03-31 00:00:00+00:00,0.056496873
2028-04-30 00:00:00+00:00,0.065824635
2028-05-31 00:00:00+00:00,0.03173174
2028-06-30 00:00:00+00:00,0.024307245
2028-07-31 00:00:00+00:00,0.022173526
2028-08-31 00:00:00+00:00,0.02167645
2028-09-30 00:00:00+00:00,0.021386964
2028-10-31 00:00:00+00:00,0.0211737
2028-11-30 00:00:00+00:00,0.023204476
2028-12-31 00:00:00+00:00,0.030577436
2029-01-31 00:00:00+00:00,0.16283828
2029-02-28 00:00:00+00:00,0.22689055
2029-03-31 00:00:00+00:00,0.23954576
2029-04-30 00:00:00+00:00,0.12474028
2029-05-31 00:00:00+00:00,0.06833578
2029-06-30 00:00:00+00:00,0.040212095
2029-07-31 00:00:00+00:00,0.030247599
2029-08-31 00:00:00+00:00,0.02673723
2029-09-30 00:00:00+00:00,0.025656871
2029-10-31 00:00:00+00:00,0.025060752
2029-11-30 00:00:00+00:00,0.025416952
2029-12-31 00:00:00+00:00,0.025888555
2030-01-31 00:00:00+00:00,0.026315005
2030-02-28 00:00:00+00:00,0.029009718
2030-03-31 00:00:00+00:00,0.1536025
2030-04-30 00:00:00+00:00,0.09828335
2030-05-31 00:00:00+00:00,0.039828096
2030-06-30 00:00:00+00:00,0.02883415
2030-07-31 00:00:00+00:00,0.026611619
2030-08-31 00:00:00+00:00,0.02582502
2030-09-30 00:00:00+00:00,0.025523363
2030-10-31 00:00:00+00:00,0.025247535
2030-11-30 00:00:00+00:00,0.02483909
2030-12-31 00:00:00+00:00,0.024516042
2031-01-31 00:00:00+00:00,0.025095308
2031-02-28 00:00:00+00:00,0.025233513
2031-03-31 00:00:00+00:00,0.02445391
2031-04-30 00:00:00+00:00,0.024594763
2031-05-31 00:00:00+00:00,0.024287194
2031-06-30 00:00:00+00:00,0.023464307
2031-07-31 00:00:00+00:00,0.023114437
2031-08-31 00:00:00+00:00,0.022853313
2031-09-30 00:00:00+00:00,0.022832647
2031-10-31 00:00:00+00:00,0.023079667
2031-11-30 00:00:00+00:00,0.029790146
2031-12-31 00:00:00+00:00,0.029666847
2032-01-31 00:00:00+00:00,0.066473596
2032-02-29 00:00:00+00:00,0.19351235
2032-03-31 00:00:00+00:00,0.10983048
2032-04-30 00:00:00+00:00,0.055302743
2032-05-31 00:00:00+00:00,0.034263477
2032-06-30 00:00:00+00:00,0.028133268
2032-07-31 00:00:00+00:00,0.025512712
2032-08-31 00:00:00+00:00,0.024760514
2032-09-30 00:00:00+00:00,0.024349215
2032-10-31 00:00:00+00:00,0.024011448
2032-11-30 00:00:00+00:00,0.024229733
2032-12-31 00:00:00+00:00,0.029712552
2033-01-31 00:00:00+00:00,0.03927745
2033-02-28 00:00:00+00:00,0.0693704
2033-03-31 00:00:00+00:00,0.044608533
2033-04-30 00:00:00+00:00,0.09834245
2033-05-31 00:00:00+00:00,0.107698806
2033-06-30 00:00:00+00:00,0.029969951
2033-07-31 00:00:00+00:00,0.02375318
2033-08-31 00:00:00+00:00,0.022789175
2033-09-30 00:00:00+00:00,0.02234716
2033-10-31 00:00:00+00:00,0.022047259
2033-11-30 00:00:00+00:00,0.021829257
2033-12-31 00:00:00+00:00,0.021729423
2034-01-31 00:00:00+00:00,0.028947376
2034-02-28 00:00:00+00:00,0.027370306
2034-03-31 00:00:00+00:00,0.024782665
2034-04-30 00:00:00+00:00,0.022518704
2034-05-31 00:00:00+00:00,0.021588067
2034-06-30 00:00:00+00:00,0.021084316
2034-07-31 00:00:00+00:00,0.02081897
2034-08-31 00:00:00+00:00,0.020633012
2034-09-30 00:00:00+00:00,0.020465493
2034-10-31 00:00:00+00:00,0.020447584
2034-11-30 00:00:00+00:00,0.02069365
2034-12-31 00:00:00+00:00,0.02069612
2035-01-31 00:00:00+00:00,0.030886095
2035-02-28 00:00:00+00:00,0.05749504
2035-03-31 00:00:00+00:00,0.2864033
2035-04-30 00:00:00+00:00,0.0638156
2035-05-31 00:00:00+00:00,0.036930412
2035-06-30 00:00:00+00:00,0.02585204
2035-07-31 00:00:00+00:00,0.022824163
2035-08-31 00:00:00+00:00,0.022216998
2035-09-30 00:00:00+00:00,0.021873958
2035-10-31 00:00:00+00:00,0.021630883
2035-11-30 00:00:00+00:00,0.021430505
2035-12-31 00:00:00+00:00,0.022107454
2036-01-31 00:00:00+00:00,0.023132265
2036-02-29 00:00:00+00:00,0.024758168
2036-03-31 00:00:00+00:00,0.024507422
2036-04-30 00:00:00+00:00,0.02363494
2036-05-31 00:00:00+00:00,0.021672484
2036-06-30 00:00:00+00:00,0.020911613
2036-07-31 00:00:00+00:00,0.020538267
2036-08-31 00:00:00+00:00,0.020308921
2036-09-30 00:00:00+00:00,0.022837128
2036-10-31 00:00:00+00:00,0.024289621
2036-11-30 00:00:00+00:00,0.021916883
2036-12-31 00:00:00+00:00,0.028395163
2037-01-31 00:00:00+00:00,0.34424356
2037-02-28 00:00:00+00:00,0.38027605
2037-03-31 00:00:00+00:00,0.1424667
2037-04-30 00:00:00+00:00,0.07115033
2037-05-31 00:00:00+00:00,0.050452717
2037-06-30 00:00:00+00:00,0.03802963
2037-07-31 00:00:00+00:00,0.031075306
2037-08-31 00:00:00+00:00,0.028430393
2037-09-30 00:00:00+00:00,0.031550806
2037-10-31 00:00:00+00:00,0.030678825
2037-11-30 00:00:00+00:00,0.029291492
2037-12-31 00:00:00+00:00,0.029515237
2038-01-31 00:00:00+00:00,0.029375492
2038-02-28 00:00:00+00:00,0.029815363
2038-03-31 00:00:00+00:00,0.034583118
2038-04-30 00:00:00+00:00,0.030347904
2038-05-31 00:00:00+00:00,0.027732866
2038-06-30 00:00:00+00:00,0.026711697
2038-07-31 00:00:00+00:00,0.026246205
2038-08-31 00:00:00+00:00,0.025922552
2038-09-30 00:00:00+00:00,0.025671186
2038-10-31 00:00:00+00:00,0.025439566
2038-11-30 00:00:00+00:00,0.025213696
2038-12-31 00:00:00+00:00,0.025007898
2039-01-31 00:00:00+00:00,0.025178008
2039-02-28 00:00:00+00:00,0.025297137
2039-03-31 00:00:00+00:00,0.045126412
2039-04-30 00:00:00+00:00,0.043175686
2039-05-31 00:00:00+00:00,0.027306726
2039-06-30 00:00:00+00:00,0.025103249
2039-07-31 00:00:00+00:00,0.024451824
2039-08-31 00:00:00+00:00,0.024079254
2039-09-30 00:00:00+00:00,0.023828955
2039-10-31 00:00:00+00:00,0.023633318
2039-11-30 00:00:00+00:00,0.023585
2039-12-31 00:00:00+00:00,0.024095891
2040-01-31 00:00:00+00:00,0.07648919
2040-02-29 00:00:00+00:00,0.07347711
2040-03-31 00:00:00+00:00,0.27842826
2040-04-30 00:00:00+00:00,0.10028563
2040-05-31 00:00:00+00:00,0.03867883
2040-06-30 00:00:00+00:00,0.028129479
2040-07-31 00:00:00+00:00,0.024538344
2040-08-31 00:00:00+00:00,0.023504563
2040-09-30 00:00:00+00:00,0.024235824
2040-10-31 00:00:00+00:00,0.024056435
2040-11-30 00:00:00+00:00,0.023921108
2040-12-31 00:00:00+00:00,0.023792874
2041-01-31 00:00:00+00:00,0.023987532
2041-02-28 00:00:00+00:00,0.023748059
2041-03-31 00:00:00+00:00,0.025377085
2041-04-30 00:00:00+00:00,0.030893134
2041-05-31 00:00:00+00:00,0.02447997
2041-06-30 00:00:00+00:00,0.023075178
2041-07-31 00:00:00+00:00,0.022594618
2041-08-31 00:00:00+00:00,0.022306712
2041-09-30 00:00:00+00:00,0.02212476
2041-10-31 00:00:00+00:00,0.022045981
2041-11-30 00:00:00+00:00,0.022270622
2041-12-31 00:00:00+00:00,0.022113016
2042-01-31 00:00:00+00:00,0.022003982
2042-02-28 00:00:00+00:00,0.023371587
2042-03-31 00:00:00+00:00,0.06563721
2042-04-30 00:00:00+00:00,0.0451963
2042-05-31 00:00:00+00:00,0.030242205
2042-06-30 00:00:00+00:00,0.02401544
2042-07-31 00:00:00+00:00,0.021579303
2042-08-31 00:00:00+00:00,0.021032937
2042-09-30 00:00:00+00:00,0.020757528
2042-10-31 00:00:00+00:00,0.020540344
2042-11-30 00:00:00+00:00,0.020368593
2042-12-31 00:00:00+00:00,0.020215232
2043-01-31 00:00:00+00:00,0.034951217
2043-02-28 00:00:00+00:00,0.031052988
2043-03-31 00:00:00+00:00,0.05111796
2043-04-30 00:00:00+00:00,0.028353514
2043-05-31 00:00:00+00:00,0.023154918
2043-06-30 00:00:00+00:00,0.021114329
2043-07-31 00:00:00+00:00,0.020444248
2043-08-31 00:00:00+00:00,0.020218592
2043-09-30 00:00:00+00:00,0.020108903
2043-10-31 00:00:00+00:00,0.020156667
2043-11-30 00:00:00+00:00,0.020081906
2043-12-31 00:00:00+00:00,0.020159604
2044-01-31 00:00:00+00:00,0.020899365
2044-02-29 00:00:00+00:00,0.021598533
2044-03-31 00:00:00+00:00,0.021259582
2044-04-30 00:00:00+00:00,0.020545872
2044-05-31 00:00:00+00:00,0.019765101
2044-06-30 00:00:00+00:00,0.019375455
2044-07-31 00:00:00+00:00,0.019155407
2044-08-31 00:00:00+00:00,0.018995928
2044-09-30 00:00:00+00:00,0.018916765
2044-10-31 00:00:00+00:00,0.018828332
2044-11-30 00:00:00+00:00,0.018696321
2044-12-31 00:00:00+00:00,0.03952373
2045-01-31 00:00:00+00:00,0.31801116
2045-02-28 00:00:00+00:00,0.12091865
2045-03-31 00:00:00+00:00,0.23726787
2045-04-30 00:00:00+00:00,0.09071821
2045-05-31 00:00:00+00:00,0.04765286
2045-06-30 00:00:00+00:00,0.030637648
2045-07-31 00:00:00+00:00,0.02638051
2045-08-31 00:00:00+00:00,0.02541366
2045-09-30 00:00:00+00:00,0.025417585
2045-10-31 00:00:00+00:00,0.025356088
2045-11-30 00:00:00+00:00,0.025077924
2045-12-31 00:00:00+00:00,0.024785746
2046-01-31 00:00:00+00:00,0.03141212
2046-02-28 00:00:00+00:00,0.16288823
2046-03-31 00:00:00+00:00,0.24538444
2046-04-30 00:00:00+00:00,0.095600195
2046-05-31 00:00:00+00:00,0.050863188
2046-06-30 00:00:00+00:00,0.032446582
2046-07-31 00:00:00+00:00,0.027407195
2046-08-31 00:00:00+00:00,0.026411794
2046-09-30 00:00:00+00:00,0.025969211
2046-10-31 00:00:00+00:00,0.02569235
2046-11-30 00:00:00+00:00,0.02672566
2046-12-31 00:00:00+00:00,0.026865147
2047-01-31 00:00:00+00:00,0.037888
2047-02-28 00:00:00+00:00,0.17339005
2047-03-31 00:00:00+00:00,0.12491793
2047-04-30 00:00:00+00:00,0.05974272
2047-05-31 00:00:00+00:00,0.036905736
2047-06-30 00:00:00+00:00,0.029944899
2047-07-31 00:00:00+00:00,0.027519941
2047-08-31 00:00:00+00:00,0.026863798
2047-09-30 00:00:00+00:00,0.0264689
2047-10-31 00:00:00+00:00,0.026161825
2047-11-30 00:00:00+00:00,0.02646473
2047-12-31 00:00:00+00:00,0.040308543
2048-01-31 00:00:00+00:00,0.18419974
2048-02-29 00:00:00+00:00,0.25578773
2048-03-31 00:00:00+00:00,0.33104306
2048-04-30 00:00:00+00:00,0.15679848
2048-05-31 00:00:00+00:00,0.062626734
2048-06-30 00:00:00+00:00,0.04080944
2048-07-31 00:00:00+00:00,0.033798918
2048-08-31 00:00:00+00:00,0.031492565
2048-09-30 00:00:00+00:00,0.030783588
2048-10-31 00:00:00+00:00,0.03027222
2048-11-30 00:00:00+00:00,0.029814655
2048-12-31 00:00:00+00:00,0.029406851
2049-01-31 00:00:00+00:00,0.030140772
2049-02-28 00:00:00+00:00,0.030401891
2049-03-31 00:00:00+00:00,0.033431377
2049-04-30 00:00:00+00:00,0.03063086
2049-05-31 00:00:00+00:00,0.02900233
2049-06-30 00:00:00+00:00,0.02808613
2049-07-31 00:00:00+00:00,0.027597515
2049-08-31 00:00:00+00:00,0.027248118
2049-09-30 00:00:00+00:00,0.027016312
2049-10-31 00:00:00+00:00,0.026780024
2049-11-30 00:00:00+00:00,0.026544446
2049-12-31 00:00:00+00:00,0.028188923
2050-01-31 00:00:00+00:00,0.028566938
2050-02-28 00:00:00+00:00,0.030866992
2050-03-31 00:00:00+00:00,0.060407907
2050-04-30 00:00:00+00:00,0.055689678
2050-05-31 00:00:00+00:00,0.03438058
2050-06-30 00:00:00+00:00,0.028830515
2050-07-31 00:00:00+00:00,0.027690483
2050-08-31 00:00:00+00:00,0.027303914
2050-09-30 00:00:00+00:00,0.026848221
2050-10-31 00:00:00+00:00,0.026523
2050-11-30 00:00:00+00:00,0.02624727
2050-12-31 00:00:00+00:00,0.026048075
2051-01-31 00:00:00+00:00,0.025815532
2051-02-28 00:00:00+00:00,0.025678758
2051-03-31 00:00:00+00:00,0.03644748
2051-04-30 00:00:00+00:00,0.035253573
2051-05-31 00:00:00+00:00,0.028718844
2051-06-30 00:00:00+00:00,0.025922084
2051-07-31 00:00:00+00:00,0.025155237
2051-08-31 00:00:00+00:00,0.02478499
2051-09-30 00:00:00+00:00,0.024529181
2051-10-31 00:00:00+00:00,0.02432398
2051-11-30 00:00:00+00:00,0.024128042
2051-12-31 00:00:00+00:00,0.02393472
2052-01-31 00:00:00+00:00,0.023884278
2052-02-29 00:00:00+00:00,0.040146787
2052-03-31 00:00:00+00:00,0.2650398
2052-04-30 00:00:00+00:00,0.10158759
2052-05-31 00:00:00+00:00,0.0407707
2052-06-30 00:00:00+00:00,0.031063827
2052-07-31 00:00:00+00:00,0.028775202
2052-08-31 00:00:00+00:00,0.028238421
2052-09-30 00:00:00+00:00,0.027874064
2052-10-31 00:00:00+00:00,0.027534846
2052-11-30 00:00:00+00:00,0.027467072
2052-12-31 00:00:00+00:00,0.035109643
2053-01-31 00:00:00+00:00,0.045146964
2053-02-28 00:00:00+00:00,0.08668191
2053-03-31 00:00:00+00:00,0.066043705
2053-04-30 00:00:00+00:00,0.05111621
2053-05-31 00:00:00+00:00,0.03275516
2053-06-30 00:00:00+00:00,0.028033823
2053-07-31 00:00:00+00:00,0.026626112
2053-08-31 00:00:00+00:00,0.026187858
2053-09-30 00:00:00+00:00,0.025907626
2053-10-31 00:00:00+00:00,0.025672367
2053-11-30 00:00:00+00:00,0.025456196
2053-12-31 00:00:00+00:00,0.026842205
2054-01-31 00:00:00+00:00,0.026551351
2054-02-28 00:00:00+00:00,0.02984797
2054-03-31 00:00:00+00:00,0.11334823
2054-04-30 00:00:00+00:00,0.06781847
2054-05-31 00:00:00+00:00,0.032590203
2054-06-30 00:00:00+00:00,0.027401742
2054-07-31 00:00:00+00:00,0.02587745
2054-08-31 00:00:00+00:00,0.025756273
2054-09-30 00:00:00+00:00,0.025371375
2054-10-31 00:00:00+00:00,0.024991902
2054-11-30 00:00:00+00:00,0.024690866
2054-12-31 00:00:00+00:00,0.02443382
2055-01-31 00:00:00+00:00,0.024816753
2055-02-28 00:00:00+00:00,0.026484719
2055-03-31 00:00:00+00:00,0.026023319
2055-04-30 00:00:00+00:00,0.03866834
2055-05-31 00:00:00+00:00,0.034888577
2055-06-30 00:00:00+00:00,0.025110409
2055-07-31 00:00:00+00:00,0.023830371
2055-08-31 00:00:00+00:00,0.023304481
2055-09-30 00:00:00+00:00,0.022968357
2055-10-31 00:00:00+00:00,0.022722535
2055-11-30 00:00:00+00:00,0.022524832
2055-12-31 00:00:00+00:00,0.022334618
2056-01-31 00:00:00+00:00,0.022579636
2056-02-29 00:00:00+00:00,0.022792986
2056-03-31 00:00:00+00:00,0.030249419
2056-04-30 00:00:00+00:00,0.048626732
2056-05-31 00:00:00+00:00,0.031329956
2056-06-30 00:00:00+00:00,0.023330973
2056-07-31 00:00:00+00:00,0.021876091
