time,baseflow_month_CanESM2_rcp85
2044-07-31 00:00:00+00:00,0.020123746
2044-08-31 00:00:00+00:00,0.019939605
2044-09-30 00:00:00+00:00,0.019773887
2044-10-31 00:00:00+00:00,0.01960889
2044-11-30 00:00:00+00:00,0.01944597
2044-12-31 00:00:00+00:00,0.035228483
2045-01-31 00:00:00+00:00,0.3494017
2045-02-28 00:00:00+00:00,0.38862732
2045-03-31 00:00:00+00:00,0.1875169
2045-04-30 00:00:00+00:00,0.13028765
2045-05-31 00:00:00+00:00,0.06794891
2045-06-30 00:00:00+00:00,0.046747804
2045-07-31 00:00:00+00:00,0.034203444
2045-08-31 00:00:00+00:00,0.030725773
2045-09-30 00:00:00+00:00,0.029932864
2045-10-31 00:00:00+00:00,0.029493846
2045-11-30 00:00:00+00:00,0.030607216
2045-12-31 00:00:00+00:00,0.029691387
2046-01-31 00:00:00+00:00,0.0308134
2046-02-28 00:00:00+00:00,0.036286186
2046-03-31 00:00:00+00:00,0.035627037
2046-04-30 00:00:00+00:00,0.033461176
2046-05-31 00:00:00+00:00,0.029121317
2046-06-30 00:00:00+00:00,0.027729819
2046-07-31 00:00:00+00:00,0.027219774
2046-08-31 00:00:00+00:00,0.026890747
2046-09-30 00:00:00+00:00,0.026634369
2046-10-31 00:00:00+00:00,0.02639984
2046-11-30 00:00:00+00:00,0.026172446
2046-12-31 00:00:00+00:00,0.032241832
2047-01-31 00:00:00+00:00,0.035507713
2047-02-28 00:00:00+00:00,0.043796513
2047-03-31 00:00:00+00:00,0.092003025
2047-04-30 00:00:00+00:00,0.04579735
2047-05-31 00:00:00+00:00,0.032368224
2047-06-30 00:00:00+00:00,0.029035145
2047-07-31 00:00:00+00:00,0.027520303
2047-08-31 00:00:00+00:00,0.027026441
2047-09-30 00:00:00+00:00,0.026610814
2047-10-31 00:00:00+00:00,0.026268825
2047-11-30 00:00:00+00:00,0.025974093
2047-12-31 00:00:00+00:00,0.02965273
2048-01-31 00:00:00+00:00,0.30989373
2048-02-29 00:00:00+00:00,0.3830158
2048-03-31 00:00:00+00:00,0.5463525
2048-04-30 00:00:00+00:00,0.12989905
2048-05-31 00:00:00+00:00,0.075570986
2048-06-30 00:00:00+00:00,0.05386584
2048-07-31 00:00:00+00:00,0.04134696
2048-08-31 00:00:00+00:00,0.03703516
2048-09-30 00:00:00+00:00,0.035562947
2048-10-31 00:00:00+00:00,0.03493447
2048-11-30 00:00:00+00:00,0.0424731
2048-12-31 00:00:00+00:00,0.04013792
2049-01-31 00:00:00+00:00,0.0373666
2049-02-28 00:00:00+00:00,0.07476486
2049-03-31 00:00:00+00:00,0.09884887
2049-04-30 00:00:00+00:00,0.090231024
2049-05-31 00:00:00+00:00,0.039424945
2049-06-30 00:00:00+00:00,0.033610925
2049-07-31 00:00:00+00:00,0.032065667
2049-08-31 00:00:00+00:00,0.031933103
2049-09-30 00:00:00+00:00,0.031515367
2049-10-31 00:00:00+00:00,0.031126225
2049-11-30 00:00:00+00:00,0.030811999
2049-12-31 00:00:00+00:00,0.030558119
2050-01-31 00:00:00+00:00,0.044638727
2050-02-28 00:00:00+00:00,0.43960583
2050-03-31 00:00:00+00:00,0.2504591
2050-04-30 00:00:00+00:00,0.08196393
2050-05-31 00:00:00+00:00,0.05270535
2050-06-30 00:00:00+00:00,0.04116278
2050-07-31 00:00:00+00:00,0.036822807
2050-08-31 00:00:00+00:00,0.03805081
2050-09-30 00:00:00+00:00,0.039463054
2050-10-31 00:00:00+00:00,0.037238643
2050-11-30 00:00:00+00:00,0.03601617
2050-12-31 00:00:00+00:00,0.03508865
2051-01-31 00:00:00+00:00,0.034282696
2051-02-28 00:00:00+00:00,0.035047814
2051-03-31 00:00:00+00:00,0.043738738
2051-04-30 00:00:00+00:00,0.03750614
2051-05-31 00:00:00+00:00,0.03432542
2051-06-30 00:00:00+00:00,0.03305276
2051-07-31 00:00:00+00:00,0.03241717
2051-08-31 00:00:00+00:00,0.03273847
2051-09-30 00:00:00+00:00,0.03355881
2051-10-31 00:00:00+00:00,0.03305886
2051-11-30 00:00:00+00:00,0.03295283
2051-12-31 00:00:00+00:00,0.03302511
2052-01-31 00:00:00+00:00,0.048224527
2052-02-29 00:00:00+00:00,0.20500655
2052-03-31 00:00:00+00:00,0.115591854
2052-04-30 00:00:00+00:00,0.05214196
2052-05-31 00:00:00+00:00,0.03681804
2052-06-30 00:00:00+00:00,0.032996133
2052-07-31 00:00:00+00:00,0.032020193
2052-08-31 00:00:00+00:00,0.031882156
2052-09-30 00:00:00+00:00,0.03554232
2052-10-31 00:00:00+00:00,0.033289246
2052-11-30 00:00:00+00:00,0.03207808
2052-12-31 00:00:00+00:00,0.031386085
2053-01-31 00:00:00+00:00,0.03212518
2053-02-28 00:00:00+00:00,0.033124786
2053-03-31 00:00:00+00:00,0.038257863
2053-04-30 00:00:00+00:00,0.034342997
2053-05-31 00:00:00+00:00,0.031568848
2053-06-30 00:00:00+00:00,0.030417522
2053-07-31 00:00:00+00:00,0.029951511
2053-08-31 00:00:00+00:00,0.029642466
2053-09-30 00:00:00+00:00,0.029427405
2053-10-31 00:00:00+00:00,0.029182423
2053-11-30 00:00:00+00:00,0.028936826
2053-12-31 00:00:00+00:00,0.030735169
2054-01-31 00:00:00+00:00,0.060041565
2054-02-28 00:00:00+00:00,0.05360759
2054-03-31 00:00:00+00:00,0.038747646
2054-04-30 00:00:00+00:00,0.032026388
2054-05-31 00:00:00+00:00,0.029784616
2054-06-30 00:00:00+00:00,0.028940791
2054-07-31 00:00:00+00:00,0.028559364
2054-08-31 00:00:00+00:00,0.02902201
2054-09-30 00:00:00+00:00,0.032436926
2054-10-31 00:00:00+00:00,0.031628296
2054-11-30 00:00:00+00:00,0.030583676
2054-12-31 00:00:00+00:00,0.029910212
2055-01-31 00:00:00+00:00,0.036903683
2055-02-28 00:00:00+00:00,0.23841174
2055-03-31 00:00:00+00:00,0.10329723
2055-04-30 00:00:00+00:00,0.053342097
2055-05-31 00:00:00+00:00,0.037787504
2055-06-30 00:00:00+00:00,0.03285271
2055-07-31 00:00:00+00:00,0.030534942
2055-08-31 00:00:00+00:00,0.029803576
2055-09-30 00:00:00+00:00,0.029302819
2055-10-31 00:00:00+00:00,0.028875455
2055-11-30 00:00:00+00:00,0.028495556
2055-12-31 00:00:00+00:00,0.028501024
2056-01-31 00:00:00+00:00,0.029363908
2056-02-29 00:00:00+00:00,0.048985116
2056-03-31 00:00:00+00:00,0.0703541
2056-04-30 00:00:00+00:00,0.05738812
