time,rainfall_month_HadGEM2-ES_rcp45
2031-03-31 00:00:00+00:00,0.69698185
2031-04-30 00:00:00+00:00,0.002395157
2031-05-31 00:00:00+00:00,0.13800378
2031-06-30 00:00:00+00:00,0.0032055874
2031-07-31 00:00:00+00:00,0.13259082
2031-08-31 00:00:00+00:00,0.09873949
2031-09-30 00:00:00+00:00,0.40101305
2031-10-31 00:00:00+00:00,0.1277281
2031-11-30 00:00:00+00:00,0.17722678
2031-12-31 00:00:00+00:00,2.0513837
2032-01-31 00:00:00+00:00,1.7133954
2032-02-29 00:00:00+00:00,1.7598248
2032-03-31 00:00:00+00:00,0.16684015
2032-04-30 00:00:00+00:00,0.07346731
2032-05-31 00:00:00+00:00,0.005398589
2032-06-30 00:00:00+00:00,0.0010649475
2032-07-31 00:00:00+00:00,0.22372966
2032-08-31 00:00:00+00:00,0.63136363
2032-09-30 00:00:00+00:00,0.32298008
2032-10-31 00:00:00+00:00,0.41857207
2032-11-30 00:00:00+00:00,0.14764021
2032-12-31 00:00:00+00:00,0.1385013
2033-01-31 00:00:00+00:00,2.4593437
2033-02-28 00:00:00+00:00,3.1399703
2033-03-31 00:00:00+00:00,1.5229306
2033-04-30 00:00:00+00:00,0.018099444
2033-05-31 00:00:00+00:00,0.0006051023
2033-06-30 00:00:00+00:00,0.0007676696
2033-07-31 00:00:00+00:00,0.113617815
2033-08-31 00:00:00+00:00,0.1348599
2033-09-30 00:00:00+00:00,0.11283822
2033-10-31 00:00:00+00:00,0.031076403
2033-11-30 00:00:00+00:00,0.07563261
2033-12-31 00:00:00+00:00,0.2347259
2034-01-31 00:00:00+00:00,0.013878936
2034-02-28 00:00:00+00:00,0.05403722
2034-03-31 00:00:00+00:00,0.034120932
2034-04-30 00:00:00+00:00,0.011806237
2034-05-31 00:00:00+00:00,0.02307622
2034-06-30 00:00:00+00:00,0.008567865
2034-07-31 00:00:00+00:00,0.17599668
2034-08-31 00:00:00+00:00,0.20204559
2034-09-30 00:00:00+00:00,0.012916667
2034-10-31 00:00:00+00:00,0.04164657
2034-11-30 00:00:00+00:00,0.6013554
2034-12-31 00:00:00+00:00,0.44317827
2035-01-31 00:00:00+00:00,0.4051888
2035-02-28 00:00:00+00:00,2.1014009
2035-03-31 00:00:00+00:00,1.753163
2035-04-30 00:00:00+00:00,0.2966271
2035-05-31 00:00:00+00:00,0.1454702
2035-06-30 00:00:00+00:00,0.00556622
2035-07-31 00:00:00+00:00,0.5610078
2035-08-31 00:00:00+00:00,0.120868385
2035-09-30 00:00:00+00:00,0.06595612
2035-10-31 00:00:00+00:00,0.033786763
2035-11-30 00:00:00+00:00,0.19996469
2035-12-31 00:00:00+00:00,0.08049523
2036-01-31 00:00:00+00:00,0.025403656
2036-02-29 00:00:00+00:00,0.6663424
2036-03-31 00:00:00+00:00,0.19920714
2036-04-30 00:00:00+00:00,0.0071005635
2036-05-31 00:00:00+00:00,0.0013852314
2036-06-30 00:00:00+00:00,0.013833388
2036-07-31 00:00:00+00:00,0.18403214
2036-08-31 00:00:00+00:00,0.08947396
2036-09-30 00:00:00+00:00,0.21301498
2036-10-31 00:00:00+00:00,0.062333018
2036-11-30 00:00:00+00:00,0.2877655
2036-12-31 00:00:00+00:00,2.5913866
2037-01-31 00:00:00+00:00,1.7427522
2037-02-28 00:00:00+00:00,1.7582011
2037-03-31 00:00:00+00:00,0.19311987
2037-04-30 00:00:00+00:00,0.1654276
2037-05-31 00:00:00+00:00,0.02009042
2037-06-30 00:00:00+00:00,0.006892908
2037-07-31 00:00:00+00:00,0.118428946
2037-08-31 00:00:00+00:00,0.2188956
2037-09-30 00:00:00+00:00,0.31457856
2037-10-31 00:00:00+00:00,0.00064816524
2037-11-30 00:00:00+00:00,0.032329295
2037-12-31 00:00:00+00:00,0.007409207
2038-01-31 00:00:00+00:00,0.55823696
2038-02-28 00:00:00+00:00,1.4885733
2038-03-31 00:00:00+00:00,1.1404812
2038-04-30 00:00:00+00:00,0.11220773
2038-05-31 00:00:00+00:00,0.016041167
2038-06-30 00:00:00+00:00,0.020143865
2038-07-31 00:00:00+00:00,0.031258084
2038-08-31 00:00:00+00:00,0.18927985
2038-09-30 00:00:00+00:00,0.10926045
2038-10-31 00:00:00+00:00,0.017100355
2038-11-30 00:00:00+00:00,1.5933841
2038-12-31 00:00:00+00:00,1.8729196
2039-01-31 00:00:00+00:00,0.8517031
2039-02-28 00:00:00+00:00,0.3025014
2039-03-31 00:00:00+00:00,0.23221397
2039-04-30 00:00:00+00:00,0.0679008
2039-05-31 00:00:00+00:00,0.072780475
2039-06-30 00:00:00+00:00,4.477078e-05
2039-07-31 00:00:00+00:00,0.18486749
2039-08-31 00:00:00+00:00,0.08858663
2039-09-30 00:00:00+00:00,0.006336231
2039-10-31 00:00:00+00:00,0.015198178
2039-11-30 00:00:00+00:00,0.0081574675
2039-12-31 00:00:00+00:00,0.03055204
2040-01-31 00:00:00+00:00,0.27166778
2040-02-29 00:00:00+00:00,0.37678978
2040-03-31 00:00:00+00:00,0.035918694
2040-04-30 00:00:00+00:00,0.08486798
2040-05-31 00:00:00+00:00,0.11687535
2040-06-30 00:00:00+00:00,0.01145714
2040-07-31 00:00:00+00:00,0.09223184
2040-08-31 00:00:00+00:00,0.1801859
2040-09-30 00:00:00+00:00,0.9182855
2040-10-31 00:00:00+00:00,0.11971456
2040-11-30 00:00:00+00:00,0.77448684
2040-12-31 00:00:00+00:00,0.58290553
2041-01-31 00:00:00+00:00,0.27633032
2041-02-28 00:00:00+00:00,0.6328505
2041-03-31 00:00:00+00:00,1.0278249
2041-04-30 00:00:00+00:00,0.44744056
2041-05-31 00:00:00+00:00,0.0068356204
2041-06-30 00:00:00+00:00,0.004575178
2041-07-31 00:00:00+00:00,0.027309595
2041-08-31 00:00:00+00:00,0.082122885
2041-09-30 00:00:00+00:00,0.14117478
2041-10-31 00:00:00+00:00,0.7726066
2041-11-30 00:00:00+00:00,0.16571051
2041-12-31 00:00:00+00:00,2.9792647
2042-01-31 00:00:00+00:00,2.3973083
2042-02-28 00:00:00+00:00,0.5577416
2042-03-31 00:00:00+00:00,1.5279897
2042-04-30 00:00:00+00:00,0.022060456
2042-05-31 00:00:00+00:00,0.0015040205
2042-06-30 00:00:00+00:00,0.089038216
2042-07-31 00:00:00+00:00,0.020801367
2042-08-31 00:00:00+00:00,0.4727534
2042-09-30 00:00:00+00:00,1.1784619
2042-10-31 00:00:00+00:00,0.24014892
2042-11-30 00:00:00+00:00,0.9497432
2042-12-31 00:00:00+00:00,1.808595
2043-01-31 00:00:00+00:00,2.9076667
2043-02-28 00:00:00+00:00,2.5566816
2043-03-31 00:00:00+00:00,1.0341477
2043-04-30 00:00:00+00:00,0.16661501
2043-05-31 00:00:00+00:00,0.001132542
2043-06-30 00:00:00+00:00,0.0047302227
2043-07-31 00:00:00+00:00,0.21093477
2043-08-31 00:00:00+00:00,0.19977297
2043-09-30 00:00:00+00:00,0.13064319
2043-10-31 00:00:00+00:00,0.00050863175
2043-11-30 00:00:00+00:00,0.07200011
2043-12-31 00:00:00+00:00,0.01913579
2044-01-31 00:00:00+00:00,1.9457116
2044-02-29 00:00:00+00:00,0.11029708
2044-03-31 00:00:00+00:00,1.3195387
2044-04-30 00:00:00+00:00,0.019333703
2044-05-31 00:00:00+00:00,0.031282358
2044-06-30 00:00:00+00:00,0.00019520058
2044-07-31 00:00:00+00:00,0.031121753
2044-08-31 00:00:00+00:00,0.10490225
2044-09-30 00:00:00+00:00,0.077208795
2044-10-31 00:00:00+00:00,0.52633667
2044-11-30 00:00:00+00:00,0.22833602
2044-12-31 00:00:00+00:00,0.2284649
2045-01-31 00:00:00+00:00,0.29418406
2045-02-28 00:00:00+00:00,1.3005857
2045-03-31 00:00:00+00:00,1.8071917
2045-04-30 00:00:00+00:00,0.20787995
2045-05-31 00:00:00+00:00,0.0925615
2045-06-30 00:00:00+00:00,0.012110792
2045-07-31 00:00:00+00:00,0.40360534
2045-08-31 00:00:00+00:00,0.17673884
2045-09-30 00:00:00+00:00,0.028728895
2045-10-31 00:00:00+00:00,0.3527449
2045-11-30 00:00:00+00:00,0.36370558
2045-12-31 00:00:00+00:00,0.30316877
