time,rainfall_month_CanESM2_rcp85
2029-07-31 00:00:00+00:00,0.0021218457
2029-08-31 00:00:00+00:00,0.4200371
2029-09-30 00:00:00+00:00,0.022087807
2029-10-31 00:00:00+00:00,0.19774538
2029-11-30 00:00:00+00:00,0.06339474
2029-12-31 00:00:00+00:00,0.3743294
2030-01-31 00:00:00+00:00,2.1105344
2030-02-28 00:00:00+00:00,2.9189508
2030-03-31 00:00:00+00:00,0.6020175
2030-04-30 00:00:00+00:00,0.3085042
2030-05-31 00:00:00+00:00,0.08762701
2030-06-30 00:00:00+00:00,0.039925795
2030-07-31 00:00:00+00:00,0.3307809
2030-08-31 00:00:00+00:00,0.15256819
2030-09-30 00:00:00+00:00,0.36479345
2030-10-31 00:00:00+00:00,0.26314884
2030-11-30 00:00:00+00:00,0.15500815
2030-12-31 00:00:00+00:00,0.47181103
2031-01-31 00:00:00+00:00,0.32498738
2031-02-28 00:00:00+00:00,1.4960654
2031-03-31 00:00:00+00:00,2.0706704
2031-04-30 00:00:00+00:00,0.24942821
2031-05-31 00:00:00+00:00,1.1064678
2031-06-30 00:00:00+00:00,0.04257654
2031-07-31 00:00:00+00:00,0.16978636
2031-08-31 00:00:00+00:00,0.38597372
2031-09-30 00:00:00+00:00,1.030336
2031-10-31 00:00:00+00:00,0.050953224
2031-11-30 00:00:00+00:00,1.592345
2031-12-31 00:00:00+00:00,0.515953
2032-01-31 00:00:00+00:00,4.3357906
2032-02-29 00:00:00+00:00,3.3372502
2032-03-31 00:00:00+00:00,0.08485143
2032-04-30 00:00:00+00:00,0.14082815
2032-05-31 00:00:00+00:00,0.080507174
2032-06-30 00:00:00+00:00,0.03594521
2032-07-31 00:00:00+00:00,0.21217647
2032-08-31 00:00:00+00:00,0.103391595
2032-09-30 00:00:00+00:00,0.01461306
2032-10-31 00:00:00+00:00,0.10926563
2032-11-30 00:00:00+00:00,0.13690375
2032-12-31 00:00:00+00:00,0.0033853462
2033-01-31 00:00:00+00:00,2.1550999
2033-02-28 00:00:00+00:00,1.9995099
2033-03-31 00:00:00+00:00,1.0251116
2033-04-30 00:00:00+00:00,0.15498462
2033-05-31 00:00:00+00:00,0.023308052
2033-06-30 00:00:00+00:00,0.007525697
2033-07-31 00:00:00+00:00,0.06766394
2033-08-31 00:00:00+00:00,0.037251037
2033-09-30 00:00:00+00:00,0.0005921681
2033-10-31 00:00:00+00:00,0.009667148
2033-11-30 00:00:00+00:00,0.02445721
2033-12-31 00:00:00+00:00,0.050517004
2034-01-31 00:00:00+00:00,0.013194934
2034-02-28 00:00:00+00:00,0.88383514
2034-03-31 00:00:00+00:00,0.005562237
