time,soilmoist1_month_HadGEM2-ES_rcp85
2030-05-31 00:00:00+00:00,5.8810554
2030-06-30 00:00:00+00:00,5.349159
2030-07-31 00:00:00+00:00,5.45774
2030-08-31 00:00:00+00:00,5.356677
2030-09-30 00:00:00+00:00,5.362456
2030-10-31 00:00:00+00:00,5.3488817
2030-11-30 00:00:00+00:00,13.816143
2030-12-31 00:00:00+00:00,10.711103
2031-01-31 00:00:00+00:00,7.9570866
2031-02-28 00:00:00+00:00,10.039599
2031-03-31 00:00:00+00:00,10.979776
2031-04-30 00:00:00+00:00,6.0489106
2031-05-31 00:00:00+00:00,5.698847
2031-06-30 00:00:00+00:00,5.320904
2031-07-31 00:00:00+00:00,5.6485047
2031-08-31 00:00:00+00:00,7.567657
2031-09-30 00:00:00+00:00,5.9212804
2031-10-31 00:00:00+00:00,5.341304
2031-11-30 00:00:00+00:00,6.6139536
2031-12-31 00:00:00+00:00,7.9765725
2032-01-31 00:00:00+00:00,10.021286
2032-02-29 00:00:00+00:00,9.402493
2032-03-31 00:00:00+00:00,6.6879954
2032-04-30 00:00:00+00:00,5.960606
2032-05-31 00:00:00+00:00,5.521643
2032-06-30 00:00:00+00:00,5.3795514
2032-07-31 00:00:00+00:00,5.7305884
2032-08-31 00:00:00+00:00,6.1088715
2032-09-30 00:00:00+00:00,8.579152
2032-10-31 00:00:00+00:00,6.161549
2032-11-30 00:00:00+00:00,15.373883
2032-12-31 00:00:00+00:00,12.87249
2033-01-31 00:00:00+00:00,21.38828
2033-02-28 00:00:00+00:00,20.023966
2033-03-31 00:00:00+00:00,15.156399
2033-04-30 00:00:00+00:00,12.704686
2033-05-31 00:00:00+00:00,6.477443
2033-06-30 00:00:00+00:00,5.4031706
2033-07-31 00:00:00+00:00,5.796647
2033-08-31 00:00:00+00:00,6.931121
2033-09-30 00:00:00+00:00,7.5180707
2033-10-31 00:00:00+00:00,6.096234
2033-11-30 00:00:00+00:00,6.8516855
2033-12-31 00:00:00+00:00,5.7481213
2034-01-31 00:00:00+00:00,6.3244133
2034-02-28 00:00:00+00:00,12.8662615
2034-03-31 00:00:00+00:00,11.504023
2034-04-30 00:00:00+00:00,7.6425166
2034-05-31 00:00:00+00:00,5.7064023
2034-06-30 00:00:00+00:00,5.626846
2034-07-31 00:00:00+00:00,6.038656
2034-08-31 00:00:00+00:00,5.7481866
2034-09-30 00:00:00+00:00,5.692432
2034-10-31 00:00:00+00:00,6.4460864
2034-11-30 00:00:00+00:00,9.737162
2034-12-31 00:00:00+00:00,16.439236
2035-01-31 00:00:00+00:00,16.281158
2035-02-28 00:00:00+00:00,15.390251
2035-03-31 00:00:00+00:00,11.324963
2035-04-30 00:00:00+00:00,6.098465
2035-05-31 00:00:00+00:00,5.635165
2035-06-30 00:00:00+00:00,5.3405056
2035-07-31 00:00:00+00:00,5.3090415
2035-08-31 00:00:00+00:00,5.965182
2035-09-30 00:00:00+00:00,5.6887236
2035-10-31 00:00:00+00:00,5.3487077
2035-11-30 00:00:00+00:00,6.384228
2035-12-31 00:00:00+00:00,12.56441
2036-01-31 00:00:00+00:00,17.944721
2036-02-29 00:00:00+00:00,18.335596
2036-03-31 00:00:00+00:00,13.356031
2036-04-30 00:00:00+00:00,7.4722967
2036-05-31 00:00:00+00:00,9.152124
2036-06-30 00:00:00+00:00,5.401385
2036-07-31 00:00:00+00:00,5.9605827
2036-08-31 00:00:00+00:00,6.720576
2036-09-30 00:00:00+00:00,5.553728
2036-10-31 00:00:00+00:00,5.32565
2036-11-30 00:00:00+00:00,5.5765347
2036-12-31 00:00:00+00:00,12.697545
2037-01-31 00:00:00+00:00,16.977087
2037-02-28 00:00:00+00:00,13.272979
2037-03-31 00:00:00+00:00,8.487846
2037-04-30 00:00:00+00:00,7.0311933
2037-05-31 00:00:00+00:00,6.21637
2037-06-30 00:00:00+00:00,5.6193113
2037-07-31 00:00:00+00:00,5.854374
2037-08-31 00:00:00+00:00,6.0210085
2037-09-30 00:00:00+00:00,5.6421304
2037-10-31 00:00:00+00:00,5.449599
2037-11-30 00:00:00+00:00,6.5456676
2037-12-31 00:00:00+00:00,12.624254
2038-01-31 00:00:00+00:00,13.056183
2038-02-28 00:00:00+00:00,13.719473
2038-03-31 00:00:00+00:00,12.272895
2038-04-30 00:00:00+00:00,7.301054
2038-05-31 00:00:00+00:00,5.890194
2038-06-30 00:00:00+00:00,5.4919176
2038-07-31 00:00:00+00:00,5.524754
2038-08-31 00:00:00+00:00,6.492297
2038-09-30 00:00:00+00:00,8.884825
2038-10-31 00:00:00+00:00,6.191713
2038-11-30 00:00:00+00:00,5.738223
2038-12-31 00:00:00+00:00,12.307818
2039-01-31 00:00:00+00:00,16.889685
2039-02-28 00:00:00+00:00,17.483831
2039-03-31 00:00:00+00:00,16.153795
2039-04-30 00:00:00+00:00,11.073727
2039-05-31 00:00:00+00:00,6.3360634
2039-06-30 00:00:00+00:00,5.38353
2039-07-31 00:00:00+00:00,5.839785
2039-08-31 00:00:00+00:00,6.615657
2039-09-30 00:00:00+00:00,6.4601736
2039-10-31 00:00:00+00:00,6.0712647
2039-11-30 00:00:00+00:00,5.545042
2039-12-31 00:00:00+00:00,12.444135
2040-01-31 00:00:00+00:00,15.544443
2040-02-29 00:00:00+00:00,12.864498
2040-03-31 00:00:00+00:00,10.871552
2040-04-30 00:00:00+00:00,6.303077
2040-05-31 00:00:00+00:00,5.7277565
2040-06-30 00:00:00+00:00,5.4665217
2040-07-31 00:00:00+00:00,7.5492024
2040-08-31 00:00:00+00:00,7.096054
2040-09-30 00:00:00+00:00,5.694554
2040-10-31 00:00:00+00:00,5.3310647
2040-11-30 00:00:00+00:00,8.292526
2040-12-31 00:00:00+00:00,11.56587
2041-01-31 00:00:00+00:00,9.868184
2041-02-28 00:00:00+00:00,7.185814
2041-03-31 00:00:00+00:00,11.281562
2041-04-30 00:00:00+00:00,7.9460955
2041-05-31 00:00:00+00:00,5.406398
2041-06-30 00:00:00+00:00,5.306504
2041-07-31 00:00:00+00:00,6.230649
2041-08-31 00:00:00+00:00,7.4253645
2041-09-30 00:00:00+00:00,5.6399155
2041-10-31 00:00:00+00:00,7.117133
2041-11-30 00:00:00+00:00,7.546051
2041-12-31 00:00:00+00:00,6.459028
2042-01-31 00:00:00+00:00,8.858847
2042-02-28 00:00:00+00:00,6.582244
2042-03-31 00:00:00+00:00,10.245027
2042-04-30 00:00:00+00:00,8.6429205
2042-05-31 00:00:00+00:00,6.0133815
2042-06-30 00:00:00+00:00,5.40739
2042-07-31 00:00:00+00:00,5.8951454
2042-08-31 00:00:00+00:00,5.853247
2042-09-30 00:00:00+00:00,6.216935
2042-10-31 00:00:00+00:00,5.437371
2042-11-30 00:00:00+00:00,5.66531
2042-12-31 00:00:00+00:00,5.5500402
2043-01-31 00:00:00+00:00,9.169771
2043-02-28 00:00:00+00:00,9.751245
2043-03-31 00:00:00+00:00,6.4248815
2043-04-30 00:00:00+00:00,5.6356263
2043-05-31 00:00:00+00:00,5.333214
2043-06-30 00:00:00+00:00,5.3250184
2043-07-31 00:00:00+00:00,5.402747
2043-08-31 00:00:00+00:00,6.3310814
2043-09-30 00:00:00+00:00,7.4608445
2043-10-31 00:00:00+00:00,7.2541246
2043-11-30 00:00:00+00:00,14.273841
2043-12-31 00:00:00+00:00,15.619947
2044-01-31 00:00:00+00:00,19.747704
2044-02-29 00:00:00+00:00,18.40414
2044-03-31 00:00:00+00:00,11.663767
2044-04-30 00:00:00+00:00,6.549956
2044-05-31 00:00:00+00:00,5.527099
2044-06-30 00:00:00+00:00,5.3248625
2044-07-31 00:00:00+00:00,5.454689
2044-08-31 00:00:00+00:00,6.013154
2044-09-30 00:00:00+00:00,5.5023217
2044-10-31 00:00:00+00:00,6.5160027
2044-11-30 00:00:00+00:00,8.4531765
2044-12-31 00:00:00+00:00,7.898538
2045-01-31 00:00:00+00:00,16.191189
2045-02-28 00:00:00+00:00,11.760149
2045-03-31 00:00:00+00:00,8.798796
2045-04-30 00:00:00+00:00,6.101742
2045-05-31 00:00:00+00:00,5.4394183
2045-06-30 00:00:00+00:00,5.4945726
2045-07-31 00:00:00+00:00,5.892575
2045-08-31 00:00:00+00:00,5.8631516
2045-09-30 00:00:00+00:00,5.3473554
2045-10-31 00:00:00+00:00,5.4440923
2045-11-30 00:00:00+00:00,6.2271404
2045-12-31 00:00:00+00:00,10.934478
2046-01-31 00:00:00+00:00,12.681301
2046-02-28 00:00:00+00:00,13.483032
2046-03-31 00:00:00+00:00,10.966177
2046-04-30 00:00:00+00:00,6.6370816
2046-05-31 00:00:00+00:00,5.4559693
2046-06-30 00:00:00+00:00,5.312155
2046-07-31 00:00:00+00:00,6.0610595
2046-08-31 00:00:00+00:00,6.7190185
2046-09-30 00:00:00+00:00,6.0231605
2046-10-31 00:00:00+00:00,5.3735805
2046-11-30 00:00:00+00:00,9.193236
2046-12-31 00:00:00+00:00,14.144873
2047-01-31 00:00:00+00:00,11.134374
2047-02-28 00:00:00+00:00,9.224337
2047-03-31 00:00:00+00:00,7.498258
2047-04-30 00:00:00+00:00,5.486477
2047-05-31 00:00:00+00:00,5.3639827
2047-06-30 00:00:00+00:00,5.3512745
2047-07-31 00:00:00+00:00,5.367731
2047-08-31 00:00:00+00:00,9.25396
2047-09-30 00:00:00+00:00,7.351681
2047-10-31 00:00:00+00:00,5.7509365
2047-11-30 00:00:00+00:00,8.271659
2047-12-31 00:00:00+00:00,13.244443
2048-01-31 00:00:00+00:00,13.214738
2048-02-29 00:00:00+00:00,18.149319
2048-03-31 00:00:00+00:00,19.963486
2048-04-30 00:00:00+00:00,13.478971
2048-05-31 00:00:00+00:00,6.42489
2048-06-30 00:00:00+00:00,6.3079405
2048-07-31 00:00:00+00:00,5.536756
2048-08-31 00:00:00+00:00,7.9560337
2048-09-30 00:00:00+00:00,6.4576397
2048-10-31 00:00:00+00:00,5.317684
2048-11-30 00:00:00+00:00,5.913627
2048-12-31 00:00:00+00:00,11.186684
2049-01-31 00:00:00+00:00,9.04121
2049-02-28 00:00:00+00:00,10.941616
2049-03-31 00:00:00+00:00,15.741113
2049-04-30 00:00:00+00:00,7.0660934
2049-05-31 00:00:00+00:00,5.416015
2049-06-30 00:00:00+00:00,5.372711
2049-07-31 00:00:00+00:00,5.490097
2049-08-31 00:00:00+00:00,5.7175627
2049-09-30 00:00:00+00:00,8.237745
2049-10-31 00:00:00+00:00,5.4529076
2049-11-30 00:00:00+00:00,5.9241977
2049-12-31 00:00:00+00:00,6.4499617
2050-01-31 00:00:00+00:00,7.2000976
2050-02-28 00:00:00+00:00,15.803123
2050-03-31 00:00:00+00:00,10.039604
2050-04-30 00:00:00+00:00,6.175651
2050-05-31 00:00:00+00:00,5.7840595
2050-06-30 00:00:00+00:00,5.337958
2050-07-31 00:00:00+00:00,5.34325
2050-08-31 00:00:00+00:00,6.2736425
2050-09-30 00:00:00+00:00,11.042417
2050-10-31 00:00:00+00:00,6.1378345
2050-11-30 00:00:00+00:00,8.294852
2050-12-31 00:00:00+00:00,14.896212
2051-01-31 00:00:00+00:00,12.524549
2051-02-28 00:00:00+00:00,15.627099
2051-03-31 00:00:00+00:00,10.182225
2051-04-30 00:00:00+00:00,6.08593
2051-05-31 00:00:00+00:00,5.436503
2051-06-30 00:00:00+00:00,5.309662
2051-07-31 00:00:00+00:00,5.8466477
2051-08-31 00:00:00+00:00,9.290346
2051-09-30 00:00:00+00:00,6.5831265
2051-10-31 00:00:00+00:00,6.79867
2051-11-30 00:00:00+00:00,8.005056
2051-12-31 00:00:00+00:00,9.703499
2052-01-31 00:00:00+00:00,12.577079
2052-02-29 00:00:00+00:00,12.318701
2052-03-31 00:00:00+00:00,7.904775
2052-04-30 00:00:00+00:00,7.0022554
2052-05-31 00:00:00+00:00,5.623152
2052-06-30 00:00:00+00:00,5.3025184
2052-07-31 00:00:00+00:00,6.0277824
2052-08-31 00:00:00+00:00,7.7427077
2052-09-30 00:00:00+00:00,6.0014124
