time,et_month_HadGEM2-ES_rcp45
2041-02-28 00:00:00+00:00,0.44252142
2041-03-31 00:00:00+00:00,0.804103
2041-04-30 00:00:00+00:00,0.78987396
2041-05-31 00:00:00+00:00,0.27804124
2041-06-30 00:00:00+00:00,0.115407586
2041-07-31 00:00:00+00:00,0.038666144
2041-08-31 00:00:00+00:00,0.07484057
2041-09-30 00:00:00+00:00,0.12690674
2041-10-31 00:00:00+00:00,0.41726387
2041-11-30 00:00:00+00:00,0.3633251
2041-12-31 00:00:00+00:00,0.94949174
2042-01-31 00:00:00+00:00,0.8137301
2042-02-28 00:00:00+00:00,0.8055383
2042-03-31 00:00:00+00:00,1.2211368
2042-04-30 00:00:00+00:00,1.3531746
2042-05-31 00:00:00+00:00,0.4203011
2042-06-30 00:00:00+00:00,0.19681868
2042-07-31 00:00:00+00:00,0.038041744
2042-08-31 00:00:00+00:00,0.2957844
2042-09-30 00:00:00+00:00,1.1081707
2042-10-31 00:00:00+00:00,0.19842917
2042-11-30 00:00:00+00:00,0.51366377
2042-12-31 00:00:00+00:00,0.6239025
2043-01-31 00:00:00+00:00,0.8938106
2043-02-28 00:00:00+00:00,1.3833061
2043-03-31 00:00:00+00:00,1.5123423
2043-04-30 00:00:00+00:00,1.5373325
2043-05-31 00:00:00+00:00,0.48099232
2043-06-30 00:00:00+00:00,0.13495308
2043-07-31 00:00:00+00:00,0.18054911
2043-08-31 00:00:00+00:00,0.22310638
2043-09-30 00:00:00+00:00,0.12525631
2043-10-31 00:00:00+00:00,0.030457877
2043-11-30 00:00:00+00:00,0.06348076
2043-12-31 00:00:00+00:00,0.023510542
2044-01-31 00:00:00+00:00,0.77533877
2044-02-29 00:00:00+00:00,0.5446899
2044-03-31 00:00:00+00:00,0.89836246
2044-04-30 00:00:00+00:00,0.6084328
2044-05-31 00:00:00+00:00,0.170517
2044-06-30 00:00:00+00:00,0.034552626
2044-07-31 00:00:00+00:00,0.025702283
2044-08-31 00:00:00+00:00,0.104762346
2044-09-30 00:00:00+00:00,0.07376496
2044-10-31 00:00:00+00:00,0.42833754
2044-11-30 00:00:00+00:00,0.24579495
2044-12-31 00:00:00+00:00,0.17053196
2045-01-31 00:00:00+00:00,0.23269299
2045-02-28 00:00:00+00:00,0.7311095
2045-03-31 00:00:00+00:00,1.0982897
2045-04-30 00:00:00+00:00,0.9485614
2045-05-31 00:00:00+00:00,0.39982462
2045-06-30 00:00:00+00:00,0.15202422
2045-07-31 00:00:00+00:00,0.26472542
2045-08-31 00:00:00+00:00,0.30400002
2045-09-30 00:00:00+00:00,0.04296855
2045-10-31 00:00:00+00:00,0.29062253
2045-11-30 00:00:00+00:00,0.2786474
2045-12-31 00:00:00+00:00,0.20994695
2046-01-31 00:00:00+00:00,0.24707554
2046-02-28 00:00:00+00:00,1.1323467
2046-03-31 00:00:00+00:00,1.1714658
2046-04-30 00:00:00+00:00,0.7134236
2046-05-31 00:00:00+00:00,0.26189688
2046-06-30 00:00:00+00:00,0.14208393
2046-07-31 00:00:00+00:00,0.112908095
2046-08-31 00:00:00+00:00,0.115381345
2046-09-30 00:00:00+00:00,0.21036287
2046-10-31 00:00:00+00:00,0.04920929
2046-11-30 00:00:00+00:00,0.029303147
2046-12-31 00:00:00+00:00,0.69904476
2047-01-31 00:00:00+00:00,0.733552
2047-02-28 00:00:00+00:00,0.8824424
2047-03-31 00:00:00+00:00,0.9097632
2047-04-30 00:00:00+00:00,0.40791923
2047-05-31 00:00:00+00:00,0.25764275
2047-06-30 00:00:00+00:00,0.05592034
2047-07-31 00:00:00+00:00,0.16655864
2047-08-31 00:00:00+00:00,0.27019027
2047-09-30 00:00:00+00:00,0.075832084
2047-10-31 00:00:00+00:00,0.1142441
2047-11-30 00:00:00+00:00,0.64144623
2047-12-31 00:00:00+00:00,0.32692245
2048-01-31 00:00:00+00:00,0.4871578
2048-02-29 00:00:00+00:00,0.54029214
2048-03-31 00:00:00+00:00,0.40759608
2048-04-30 00:00:00+00:00,0.6795137
2048-05-31 00:00:00+00:00,0.24007368
2048-06-30 00:00:00+00:00,0.26274726
2048-07-31 00:00:00+00:00,0.14344585
2048-08-31 00:00:00+00:00,0.2692353
2048-09-30 00:00:00+00:00,0.12759158
2048-10-31 00:00:00+00:00,0.064837165
2048-11-30 00:00:00+00:00,0.23035732
2048-12-31 00:00:00+00:00,0.3515566
2049-01-31 00:00:00+00:00,0.4556402
2049-02-28 00:00:00+00:00,0.9650615
2049-03-31 00:00:00+00:00,1.0927677
2049-04-30 00:00:00+00:00,0.80070937
2049-05-31 00:00:00+00:00,0.3447126
2049-06-30 00:00:00+00:00,0.15282373
2049-07-31 00:00:00+00:00,0.08218541
2049-08-31 00:00:00+00:00,0.093316086
2049-09-30 00:00:00+00:00,0.02322046
2049-10-31 00:00:00+00:00,0.0032496254
2049-11-30 00:00:00+00:00,0.94011456
2049-12-31 00:00:00+00:00,0.73820674
2050-01-31 00:00:00+00:00,0.81970024
2050-02-28 00:00:00+00:00,1.1891983
2050-03-31 00:00:00+00:00,1.4088091
2050-04-30 00:00:00+00:00,1.0031294
2050-05-31 00:00:00+00:00,0.37492418
2050-06-30 00:00:00+00:00,0.059684332
2050-07-31 00:00:00+00:00,0.11569811
2050-08-31 00:00:00+00:00,0.13363871
2050-09-30 00:00:00+00:00,0.099186346
2050-10-31 00:00:00+00:00,0.012856612
2050-11-30 00:00:00+00:00,0.03127214
2050-12-31 00:00:00+00:00,0.69193006
2051-01-31 00:00:00+00:00,0.6394394
2051-02-28 00:00:00+00:00,0.69964784
2051-03-31 00:00:00+00:00,0.61806047
2051-04-30 00:00:00+00:00,0.42600483
2051-05-31 00:00:00+00:00,0.24080135
2051-06-30 00:00:00+00:00,0.039523482
2051-07-31 00:00:00+00:00,0.16145162
2051-08-31 00:00:00+00:00,0.17858961
2051-09-30 00:00:00+00:00,0.21819758
2051-10-31 00:00:00+00:00,0.10587273
2051-11-30 00:00:00+00:00,0.011330093
2051-12-31 00:00:00+00:00,0.09859071
2052-01-31 00:00:00+00:00,0.7064964
2052-02-29 00:00:00+00:00,1.1450716
2052-03-31 00:00:00+00:00,1.3749917
2052-04-30 00:00:00+00:00,0.89319235
2052-05-31 00:00:00+00:00,0.3452212
2052-06-30 00:00:00+00:00,0.123431735
2052-07-31 00:00:00+00:00,0.006977716
2052-08-31 00:00:00+00:00,0.5158924
2052-09-30 00:00:00+00:00,0.10302791
2052-10-31 00:00:00+00:00,0.14789118
2052-11-30 00:00:00+00:00,0.67952675
2052-12-31 00:00:00+00:00,0.4215203
2053-01-31 00:00:00+00:00,0.7374801
2053-02-28 00:00:00+00:00,1.3808838
2053-03-31 00:00:00+00:00,1.2680892
2053-04-30 00:00:00+00:00,0.98852384
2053-05-31 00:00:00+00:00,0.39728552
2053-06-30 00:00:00+00:00,0.21565524
2053-07-31 00:00:00+00:00,0.15607056
2053-08-31 00:00:00+00:00,0.2214199
2053-09-30 00:00:00+00:00,0.33224443
2053-10-31 00:00:00+00:00,0.047582556
2053-11-30 00:00:00+00:00,0.028260008
2053-12-31 00:00:00+00:00,0.2681877
2054-01-31 00:00:00+00:00,0.36804423
2054-02-28 00:00:00+00:00,0.6990669
2054-03-31 00:00:00+00:00,0.9532488
2054-04-30 00:00:00+00:00,1.0839422
2054-05-31 00:00:00+00:00,0.34621322
2054-06-30 00:00:00+00:00,0.119753666
2054-07-31 00:00:00+00:00,0.043676615
2054-08-31 00:00:00+00:00,0.7350398
2054-09-30 00:00:00+00:00,0.27326638
2054-10-31 00:00:00+00:00,0.6784029
2054-11-30 00:00:00+00:00,0.35242072
2054-12-31 00:00:00+00:00,0.18399455
2055-01-31 00:00:00+00:00,0.25489327
2055-02-28 00:00:00+00:00,1.0052707
2055-03-31 00:00:00+00:00,0.69168574
2055-04-30 00:00:00+00:00,0.29935718
2055-05-31 00:00:00+00:00,0.23760855
2055-06-30 00:00:00+00:00,0.04337064
2055-07-31 00:00:00+00:00,0.07484351
2055-08-31 00:00:00+00:00,1.122833
2055-09-30 00:00:00+00:00,0.17063646
2055-10-31 00:00:00+00:00,0.032758955
2055-11-30 00:00:00+00:00,0.24651588
2055-12-31 00:00:00+00:00,0.26535365
2056-01-31 00:00:00+00:00,0.19542897
2056-02-29 00:00:00+00:00,0.28271267
2056-03-31 00:00:00+00:00,0.53992987
2056-04-30 00:00:00+00:00,0.95964587
2056-05-31 00:00:00+00:00,0.27860695
