time,et_month_CanESM2_rcp85
2052-08-31 00:00:00+00:00,1.0288885
2052-09-30 00:00:00+00:00,0.39610162
2052-10-31 00:00:00+00:00,0.030198062
2052-11-30 00:00:00+00:00,0.065343216
2052-12-31 00:00:00+00:00,0.098220475
2053-01-31 00:00:00+00:00,0.27016738
2053-02-28 00:00:00+00:00,0.41845956
2053-03-31 00:00:00+00:00,0.72145444
2053-04-30 00:00:00+00:00,0.29001445
2053-05-31 00:00:00+00:00,0.09336839
2053-06-30 00:00:00+00:00,0.064228036
2053-07-31 00:00:00+00:00,0.09798074
2053-08-31 00:00:00+00:00,0.83429897
2053-09-30 00:00:00+00:00,0.2801351
2053-10-31 00:00:00+00:00,0.07560259
2053-11-30 00:00:00+00:00,0.032013305
2053-12-31 00:00:00+00:00,0.4962806
2054-01-31 00:00:00+00:00,0.623815
2054-02-28 00:00:00+00:00,0.5436533
2054-03-31 00:00:00+00:00,0.39868897
2054-04-30 00:00:00+00:00,0.29050338
2054-05-31 00:00:00+00:00,0.14129838
2054-06-30 00:00:00+00:00,0.04106564
2054-07-31 00:00:00+00:00,0.28268507
2054-08-31 00:00:00+00:00,1.1754806
2054-09-30 00:00:00+00:00,0.46974632
2054-10-31 00:00:00+00:00,0.03145687
2054-11-30 00:00:00+00:00,0.085560665
2054-12-31 00:00:00+00:00,0.097720906
2055-01-31 00:00:00+00:00,0.738334
2055-02-28 00:00:00+00:00,0.9725102
2055-03-31 00:00:00+00:00,0.76703346
2055-04-30 00:00:00+00:00,0.45130676
2055-05-31 00:00:00+00:00,0.31033292
2055-06-30 00:00:00+00:00,0.09085615
2055-07-31 00:00:00+00:00,0.16960473
2055-08-31 00:00:00+00:00,0.9385913
2055-09-30 00:00:00+00:00,0.13505155
2055-10-31 00:00:00+00:00,0.13111596
2055-11-30 00:00:00+00:00,0.13030984
2055-12-31 00:00:00+00:00,0.37760895
2056-01-31 00:00:00+00:00,0.33013412
2056-02-29 00:00:00+00:00,0.95151377
2056-03-31 00:00:00+00:00,0.87797767
2056-04-30 00:00:00+00:00,0.48420817
2056-05-31 00:00:00+00:00,0.21212344
