time,et_month_HadGEM2-ES_rcp85
2020-10-31 00:00:00+00:00,0.63866305
2020-11-30 00:00:00+00:00,0.15000725
2020-12-31 00:00:00+00:00,0.6458986
2021-01-31 00:00:00+00:00,0.6824949
2021-02-28 00:00:00+00:00,0.68610317
2021-03-31 00:00:00+00:00,0.839139
2021-04-30 00:00:00+00:00,0.92200285
2021-05-31 00:00:00+00:00,0.7729812
2021-06-30 00:00:00+00:00,0.28789985
2021-07-31 00:00:00+00:00,0.13415726
2021-08-31 00:00:00+00:00,0.32305822
2021-09-30 00:00:00+00:00,0.11916162
2021-10-31 00:00:00+00:00,0.06729365
2021-11-30 00:00:00+00:00,0.25115576
2021-12-31 00:00:00+00:00,0.23131116
2022-01-31 00:00:00+00:00,0.54759455
2022-02-28 00:00:00+00:00,0.78162444
2022-03-31 00:00:00+00:00,0.541408
2022-04-30 00:00:00+00:00,0.29318675
2022-05-31 00:00:00+00:00,0.12360902
2022-06-30 00:00:00+00:00,0.049906377
2022-07-31 00:00:00+00:00,0.119965374
2022-08-31 00:00:00+00:00,0.39593706
2022-09-30 00:00:00+00:00,0.56649387
2022-10-31 00:00:00+00:00,0.07691536
2022-11-30 00:00:00+00:00,0.025611352
2022-12-31 00:00:00+00:00,0.15642832
2023-01-31 00:00:00+00:00,0.1563248
2023-02-28 00:00:00+00:00,1.0686404
2023-03-31 00:00:00+00:00,1.0668567
2023-04-30 00:00:00+00:00,0.9408532
2023-05-31 00:00:00+00:00,0.53913397
2023-06-30 00:00:00+00:00,0.24423765
2023-07-31 00:00:00+00:00,0.12855466
2023-08-31 00:00:00+00:00,0.6183226
2023-09-30 00:00:00+00:00,0.20437407
2023-10-31 00:00:00+00:00,0.17301962
2023-11-30 00:00:00+00:00,0.26403624
2023-12-31 00:00:00+00:00,0.36183625
2024-01-31 00:00:00+00:00,0.39723036
2024-02-29 00:00:00+00:00,0.45101982
2024-03-31 00:00:00+00:00,1.5326755
2024-04-30 00:00:00+00:00,1.5231922
2024-05-31 00:00:00+00:00,0.6206756
2024-06-30 00:00:00+00:00,0.26675785
2024-07-31 00:00:00+00:00,0.09503766
2024-08-31 00:00:00+00:00,0.12190988
2024-09-30 00:00:00+00:00,0.34542784
2024-10-31 00:00:00+00:00,0.46431166
2024-11-30 00:00:00+00:00,0.5441119
2024-12-31 00:00:00+00:00,0.4410051
2025-01-31 00:00:00+00:00,0.6223003
2025-02-28 00:00:00+00:00,0.6347217
2025-03-31 00:00:00+00:00,0.72677743
2025-04-30 00:00:00+00:00,0.368183
2025-05-31 00:00:00+00:00,0.23194702
2025-06-30 00:00:00+00:00,0.02903301
2025-07-31 00:00:00+00:00,0.24905331
2025-08-31 00:00:00+00:00,0.9608733
2025-09-30 00:00:00+00:00,0.53287405
2025-10-31 00:00:00+00:00,0.033770923
2025-11-30 00:00:00+00:00,0.19815911
2025-12-31 00:00:00+00:00,0.40964848
2026-01-31 00:00:00+00:00,0.64397687
2026-02-28 00:00:00+00:00,0.75987685
2026-03-31 00:00:00+00:00,0.65794134
2026-04-30 00:00:00+00:00,0.7014979
2026-05-31 00:00:00+00:00,0.18171751
2026-06-30 00:00:00+00:00,0.15180154
2026-07-31 00:00:00+00:00,0.104051456
2026-08-31 00:00:00+00:00,0.0121742645
2026-09-30 00:00:00+00:00,0.072279245
2026-10-31 00:00:00+00:00,0.039848316
2026-11-30 00:00:00+00:00,0.22208726
2026-12-31 00:00:00+00:00,0.32918027
2027-01-31 00:00:00+00:00,0.3654049
2027-02-28 00:00:00+00:00,0.33307746
2027-03-31 00:00:00+00:00,0.6370903
2027-04-30 00:00:00+00:00,0.81276935
2027-05-31 00:00:00+00:00,0.23950517
2027-06-30 00:00:00+00:00,0.098293185
2027-07-31 00:00:00+00:00,0.12879013
2027-08-31 00:00:00+00:00,0.8089845
2027-09-30 00:00:00+00:00,0.20895888
2027-10-31 00:00:00+00:00,0.0068738237
2027-11-30 00:00:00+00:00,0.060242113
2027-12-31 00:00:00+00:00,0.6683897
2028-01-31 00:00:00+00:00,0.43982995
2028-02-29 00:00:00+00:00,0.6196695
2028-03-31 00:00:00+00:00,0.6606299
2028-04-30 00:00:00+00:00,0.24854124
2028-05-31 00:00:00+00:00,0.098713785
2028-06-30 00:00:00+00:00,0.046023764
2028-07-31 00:00:00+00:00,0.03488947
2028-08-31 00:00:00+00:00,0.33336544
2028-09-30 00:00:00+00:00,2.0989444
2028-10-31 00:00:00+00:00,1.0206566
2028-11-30 00:00:00+00:00,0.37056932
2028-12-31 00:00:00+00:00,0.35878387
2029-01-31 00:00:00+00:00,0.49913707
2029-02-28 00:00:00+00:00,0.48485133
2029-03-31 00:00:00+00:00,0.31221458
2029-04-30 00:00:00+00:00,0.1978294
2029-05-31 00:00:00+00:00,0.1139722
2029-06-30 00:00:00+00:00,0.027859863
2029-07-31 00:00:00+00:00,0.12550047
2029-08-31 00:00:00+00:00,0.10389028
2029-09-30 00:00:00+00:00,0.5813752
2029-10-31 00:00:00+00:00,1.1027461
2029-11-30 00:00:00+00:00,0.36585447
2029-12-31 00:00:00+00:00,0.34117073
2030-01-31 00:00:00+00:00,0.26795688
2030-02-28 00:00:00+00:00,0.30362558
2030-03-31 00:00:00+00:00,0.49441952
2030-04-30 00:00:00+00:00,0.6046827
2030-05-31 00:00:00+00:00,0.26260874
2030-06-30 00:00:00+00:00,0.06932087
2030-07-31 00:00:00+00:00,0.060019102
2030-08-31 00:00:00+00:00,0.010819476
2030-09-30 00:00:00+00:00,0.01849244
2030-10-31 00:00:00+00:00,0.011804876
2030-11-30 00:00:00+00:00,0.7248201
2030-12-31 00:00:00+00:00,0.23932217
2031-01-31 00:00:00+00:00,0.17130317
2031-02-28 00:00:00+00:00,0.51598144
2031-03-31 00:00:00+00:00,0.555206
2031-04-30 00:00:00+00:00,0.2849577
2031-05-31 00:00:00+00:00,0.23222977
2031-06-30 00:00:00+00:00,0.07700476
2031-07-31 00:00:00+00:00,0.10946519
2031-08-31 00:00:00+00:00,0.40722996
2031-09-30 00:00:00+00:00,0.09641371
2031-10-31 00:00:00+00:00,0.010063587
2031-11-30 00:00:00+00:00,0.17440292
2031-12-31 00:00:00+00:00,0.26682734
2032-01-31 00:00:00+00:00,0.34003666
