time,rainfall_month_CanESM2_rcp45
2030-02-28 00:00:00+00:00,2.0930886
2030-03-31 00:00:00+00:00,1.4922041
2030-04-30 00:00:00+00:00,0.010699635
2030-05-31 00:00:00+00:00,0.0114967115
2030-06-30 00:00:00+00:00,0.031077987
2030-07-31 00:00:00+00:00,0.5182451
2030-08-31 00:00:00+00:00,0.96866447
2030-09-30 00:00:00+00:00,0.49475583
2030-10-31 00:00:00+00:00,0.012139203
2030-11-30 00:00:00+00:00,0.15712893
2030-12-31 00:00:00+00:00,0.5613589
2031-01-31 00:00:00+00:00,0.21588065
2031-02-28 00:00:00+00:00,0.05181343
2031-03-31 00:00:00+00:00,0.034689926
2031-04-30 00:00:00+00:00,0.2878186
2031-05-31 00:00:00+00:00,0.011713491
2031-06-30 00:00:00+00:00,0.012544313
2031-07-31 00:00:00+00:00,0.14141151
2031-08-31 00:00:00+00:00,0.5793949
2031-09-30 00:00:00+00:00,1.0114844
2031-10-31 00:00:00+00:00,0.040830508
2031-11-30 00:00:00+00:00,1.5333443
2031-12-31 00:00:00+00:00,0.0054422165
2032-01-31 00:00:00+00:00,2.0692837
2032-02-29 00:00:00+00:00,0.5940745
2032-03-31 00:00:00+00:00,0.36604103
2032-04-30 00:00:00+00:00,0.4779428
2032-05-31 00:00:00+00:00,0.006785561
2032-06-30 00:00:00+00:00,0.009451409
2032-07-31 00:00:00+00:00,0.17658032
2032-08-31 00:00:00+00:00,0.872379
2032-09-30 00:00:00+00:00,0.074817024
2032-10-31 00:00:00+00:00,0.23921628
2032-11-30 00:00:00+00:00,0.84194344
2032-12-31 00:00:00+00:00,0.8921841
2033-01-31 00:00:00+00:00,0.5006909
2033-02-28 00:00:00+00:00,0.3060314
2033-03-31 00:00:00+00:00,0.31205985
2033-04-30 00:00:00+00:00,0.83020484
2033-05-31 00:00:00+00:00,0.7253312
2033-06-30 00:00:00+00:00,0.005590974
2033-07-31 00:00:00+00:00,0.32256794
2033-08-31 00:00:00+00:00,0.5564738
2033-09-30 00:00:00+00:00,0.05601102
2033-10-31 00:00:00+00:00,0.06700984
2033-11-30 00:00:00+00:00,0.30010164
2033-12-31 00:00:00+00:00,0.035038132
2034-01-31 00:00:00+00:00,1.1432933
2034-02-28 00:00:00+00:00,0.09396023
2034-03-31 00:00:00+00:00,0.028018618
2034-04-30 00:00:00+00:00,0.026902935
2034-05-31 00:00:00+00:00,0.019212196
2034-06-30 00:00:00+00:00,0.06329359
2034-07-31 00:00:00+00:00,0.072831936
2034-08-31 00:00:00+00:00,0.5581506
2034-09-30 00:00:00+00:00,0.008717412
2034-10-31 00:00:00+00:00,0.6187547
2034-11-30 00:00:00+00:00,0.324829
2034-12-31 00:00:00+00:00,0.047540434
2035-01-31 00:00:00+00:00,1.0802864
2035-02-28 00:00:00+00:00,2.6320171
2035-03-31 00:00:00+00:00,0.9733056
2035-04-30 00:00:00+00:00,0.4432818
2035-05-31 00:00:00+00:00,0.021704152
2035-06-30 00:00:00+00:00,0.05989719
2035-07-31 00:00:00+00:00,0.8235581
2035-08-31 00:00:00+00:00,0.27409533
2035-09-30 00:00:00+00:00,0.042535316
2035-10-31 00:00:00+00:00,0.029523915
2035-11-30 00:00:00+00:00,0.14426091
2035-12-31 00:00:00+00:00,0.4492677
2036-01-31 00:00:00+00:00,0.20162253
2036-02-29 00:00:00+00:00,0.76588154
2036-03-31 00:00:00+00:00,0.2738072
2036-04-30 00:00:00+00:00,0.053173583
2036-05-31 00:00:00+00:00,0.1129082
2036-06-30 00:00:00+00:00,0.0192699
2036-07-31 00:00:00+00:00,0.7760156
2036-08-31 00:00:00+00:00,0.27268347
2036-09-30 00:00:00+00:00,2.0012696
2036-10-31 00:00:00+00:00,0.52578884
2036-11-30 00:00:00+00:00,0.2289799
2036-12-31 00:00:00+00:00,1.1434449
2037-01-31 00:00:00+00:00,5.104487
2037-02-28 00:00:00+00:00,0.7246755
2037-03-31 00:00:00+00:00,0.14322168
2037-04-30 00:00:00+00:00,0.38780662
2037-05-31 00:00:00+00:00,0.003635141
2037-06-30 00:00:00+00:00,0.2057712
2037-07-31 00:00:00+00:00,0.2540178
2037-08-31 00:00:00+00:00,1.8082772
2037-09-30 00:00:00+00:00,0.9630301
2037-10-31 00:00:00+00:00,0.08538428
2037-11-30 00:00:00+00:00,0.063646145
2037-12-31 00:00:00+00:00,0.7162297
2038-01-31 00:00:00+00:00,0.02558646
2038-02-28 00:00:00+00:00,0.67704797
2038-03-31 00:00:00+00:00,0.068689
2038-04-30 00:00:00+00:00,0.15269502
2038-05-31 00:00:00+00:00,0.025783336
2038-06-30 00:00:00+00:00,0.0052170814
2038-07-31 00:00:00+00:00,0.20790045
2038-08-31 00:00:00+00:00,0.15411371
2038-09-30 00:00:00+00:00,0.20288359
2038-10-31 00:00:00+00:00,0.11291583
2038-11-30 00:00:00+00:00,0.01094453
2038-12-31 00:00:00+00:00,0.31774595
2039-01-31 00:00:00+00:00,0.1011408
2039-02-28 00:00:00+00:00,0.90361524
2039-03-31 00:00:00+00:00,1.0126
2039-04-30 00:00:00+00:00,0.0058881077
2039-05-31 00:00:00+00:00,0.014304478
2039-06-30 00:00:00+00:00,0.029326743
2039-07-31 00:00:00+00:00,0.35401666
2039-08-31 00:00:00+00:00,0.65405595
2039-09-30 00:00:00+00:00,0.15734008
2039-10-31 00:00:00+00:00,0.2881759
2039-11-30 00:00:00+00:00,0.060354885
2039-12-31 00:00:00+00:00,0.4198187
2040-01-31 00:00:00+00:00,1.8317256
2040-02-29 00:00:00+00:00,0.60164356
2040-03-31 00:00:00+00:00,1.7210634
2040-04-30 00:00:00+00:00,0.15965135
2040-05-31 00:00:00+00:00,0.012904425
2040-06-30 00:00:00+00:00,0.038050026
2040-07-31 00:00:00+00:00,0.11945123
2040-08-31 00:00:00+00:00,0.71635604
2040-09-30 00:00:00+00:00,0.62521106
2040-10-31 00:00:00+00:00,0.13985898
2040-11-30 00:00:00+00:00,0.50691086
2040-12-31 00:00:00+00:00,0.36995888
2041-01-31 00:00:00+00:00,0.11664645
2041-02-28 00:00:00+00:00,0.014435421
2041-03-31 00:00:00+00:00,0.82730126
