time,rainfall_month_CNRM-CM5_rcp45
2053-07-31 00:00:00+00:00,0.3559987
2053-08-31 00:00:00+00:00,0.27249572
2053-09-30 00:00:00+00:00,0.23929101
2053-10-31 00:00:00+00:00,0.11621002
2053-11-30 00:00:00+00:00,0.10105912
2053-12-31 00:00:00+00:00,0.24121407
2054-01-31 00:00:00+00:00,1.1124595
2054-02-28 00:00:00+00:00,3.7213533
2054-03-31 00:00:00+00:00,1.1288993
2054-04-30 00:00:00+00:00,0.3278656
2054-05-31 00:00:00+00:00,0.050017033
2054-06-30 00:00:00+00:00,0.055120327
2054-07-31 00:00:00+00:00,1.6774251
2054-08-31 00:00:00+00:00,0.00012246973
2054-09-30 00:00:00+00:00,0.15670487
2054-10-31 00:00:00+00:00,0.74819124
2054-11-30 00:00:00+00:00,0.3566756
2054-12-31 00:00:00+00:00,0.60562396
2055-01-31 00:00:00+00:00,1.528965
2055-02-28 00:00:00+00:00,3.884595
2055-03-31 00:00:00+00:00,0.66488737
2055-04-30 00:00:00+00:00,0.020854784
2055-05-31 00:00:00+00:00,0.14655332
2055-06-30 00:00:00+00:00,0.038736697
2055-07-31 00:00:00+00:00,0.122793816
2055-08-31 00:00:00+00:00,0.16604412
2055-09-30 00:00:00+00:00,0.28309268
2055-10-31 00:00:00+00:00,0.37330046
2055-11-30 00:00:00+00:00,0.09389861
2055-12-31 00:00:00+00:00,1.8167175
2056-01-31 00:00:00+00:00,2.5013418
2056-02-29 00:00:00+00:00,0.08363198
