time,runoff_day_livneh_vic
1951-04-09 00:00:00+00:00,0.00054670486
1951-04-10 00:00:00+00:00,0.00012800985
1951-04-11 00:00:00+00:00,0.00014305097
1951-04-12 00:00:00+00:00,0.00013324409
1951-04-13 00:00:00+00:00,7.099426e-05
1951-04-14 00:00:00+00:00,5.4531258e-05
1951-04-15 00:00:00+00:00,5.1210332e-05
1951-04-16 00:00:00+00:00,5.396412e-05
1951-04-17 00:00:00+00:00,2.2654749e-05
1951-04-18 00:00:00+00:00,0.0035264345
1951-04-19 00:00:00+00:00,0.009522271
1951-04-20 00:00:00+00:00,0.006536058
1951-04-21 00:00:00+00:00,0.00034785407
1951-04-22 00:00:00+00:00,2.8443283e-05
1951-04-23 00:00:00+00:00,0.00012049872
1951-04-24 00:00:00+00:00,0.0046193646
1951-04-25 00:00:00+00:00,0.03340687
1951-04-26 00:00:00+00:00,0.013475265
1951-04-27 00:00:00+00:00,0.0067361323
1951-04-28 00:00:00+00:00,0.050089434
1951-04-29 00:00:00+00:00,0.10843846
1951-04-30 00:00:00+00:00,0.015588413
1951-05-01 00:00:00+00:00,0.00925118
1951-05-02 00:00:00+00:00,0.010717511
1951-05-03 00:00:00+00:00,0.0054878565
1951-05-04 00:00:00+00:00,0.003742257
1951-05-05 00:00:00+00:00,0.002155258
1951-05-06 00:00:00+00:00,0.002294562
1951-05-07 00:00:00+00:00,0.0019150812
1951-05-08 00:00:00+00:00,0.0016649178
1951-05-09 00:00:00+00:00,0.0021975606
1951-05-10 00:00:00+00:00,0.0019207194
1951-05-11 00:00:00+00:00,0.001134972
1951-05-12 00:00:00+00:00,0.000636286
1951-05-13 00:00:00+00:00,0.03598393
1951-05-14 00:00:00+00:00,0.07862007
1951-05-15 00:00:00+00:00,0.02312158
1951-05-16 00:00:00+00:00,0.0006326159
1951-05-17 00:00:00+00:00,0.0005359914
1951-05-18 00:00:00+00:00,0.00047701015
1951-05-19 00:00:00+00:00,0.0003970587
1951-05-20 00:00:00+00:00,0.00044850624
1951-05-21 00:00:00+00:00,0.0036224984
1951-05-22 00:00:00+00:00,0.0046582823
1951-05-23 00:00:00+00:00,0.008056548
1951-05-24 00:00:00+00:00,0.00031871122
1951-05-25 00:00:00+00:00,0.0003453406
1951-05-26 00:00:00+00:00,0.00031278626
1951-05-27 00:00:00+00:00,0.00027490308
1951-05-28 00:00:00+00:00,0.00023154244
1951-05-29 00:00:00+00:00,0.00023283549
1951-05-30 00:00:00+00:00,0.0001371977
1951-05-31 00:00:00+00:00,3.5836427e-05
1951-06-01 00:00:00+00:00,4.531515e-05
1951-06-02 00:00:00+00:00,6.4122425e-05
1951-06-03 00:00:00+00:00,7.717006e-05
1951-06-04 00:00:00+00:00,3.4352364e-05
1951-06-05 00:00:00+00:00,3.0303974e-05
1951-06-06 00:00:00+00:00,2.9568968e-05
1951-06-07 00:00:00+00:00,3.062847e-05
1951-06-08 00:00:00+00:00,3.3036184e-05
1951-06-09 00:00:00+00:00,4.8811344e-05
1951-06-10 00:00:00+00:00,6.175687e-05
1951-06-11 00:00:00+00:00,8.7864086e-05
1951-06-12 00:00:00+00:00,7.182687e-05
1951-06-13 00:00:00+00:00,8.055868e-05
1951-06-14 00:00:00+00:00,9.343654e-05
1951-06-15 00:00:00+00:00,9.72531e-05
1951-06-16 00:00:00+00:00,0.00010651786
1951-06-17 00:00:00+00:00,0.00011606231
1951-06-18 00:00:00+00:00,0.00012350049
1951-06-19 00:00:00+00:00,0.00011987335
1951-06-20 00:00:00+00:00,0.000110409645
1951-06-21 00:00:00+00:00,3.005598e-05
1951-06-22 00:00:00+00:00,0.0
1951-06-23 00:00:00+00:00,0.0
1951-06-24 00:00:00+00:00,0.0
1951-06-25 00:00:00+00:00,0.0
1951-06-26 00:00:00+00:00,0.0
1951-06-27 00:00:00+00:00,0.0
