time,soilmoist1_day_livneh_vic
1955-09-17 00:00:00+00:00,5.593815
1955-09-18 00:00:00+00:00,5.55252
1955-09-19 00:00:00+00:00,5.5159636
1955-09-20 00:00:00+00:00,5.4830523
1955-09-21 00:00:00+00:00,5.4525666
1955-09-22 00:00:00+00:00,5.426539
1955-09-23 00:00:00+00:00,5.405904
1955-09-24 00:00:00+00:00,5.3901653
1955-09-25 00:00:00+00:00,5.3755484
1955-09-26 00:00:00+00:00,5.363034
1955-09-27 00:00:00+00:00,5.352243
1955-09-28 00:00:00+00:00,5.342869
1955-09-29 00:00:00+00:00,5.334448
1955-09-30 00:00:00+00:00,5.3267775
1955-10-01 00:00:00+00:00,5.320607
1955-10-02 00:00:00+00:00,5.316521
1955-10-03 00:00:00+00:00,5.315655
1955-10-04 00:00:00+00:00,5.312809
1955-10-05 00:00:00+00:00,5.3102274
1955-10-06 00:00:00+00:00,5.308448
1955-10-07 00:00:00+00:00,5.306921
1955-10-08 00:00:00+00:00,5.3054914
1955-10-09 00:00:00+00:00,5.3043737
1955-10-10 00:00:00+00:00,5.303544
1955-10-11 00:00:00+00:00,5.302777
1955-10-12 00:00:00+00:00,5.30214
1955-10-13 00:00:00+00:00,5.301631
1955-10-14 00:00:00+00:00,5.3011885
1955-10-15 00:00:00+00:00,5.300844
1955-10-16 00:00:00+00:00,5.3005443
1955-10-17 00:00:00+00:00,5.3002687
1955-10-18 00:00:00+00:00,5.300026
1955-10-19 00:00:00+00:00,5.2998347
1955-10-20 00:00:00+00:00,5.3002944
1955-10-21 00:00:00+00:00,5.302781
1955-10-22 00:00:00+00:00,5.302466
1955-10-23 00:00:00+00:00,5.302072
1955-10-24 00:00:00+00:00,5.301681
1955-10-25 00:00:00+00:00,5.301359
1955-10-26 00:00:00+00:00,5.301134
1955-10-27 00:00:00+00:00,5.3009176
1955-10-28 00:00:00+00:00,5.3006682
1955-10-29 00:00:00+00:00,5.3003902
1955-10-30 00:00:00+00:00,5.300158
1955-10-31 00:00:00+00:00,5.3000054
1955-11-01 00:00:00+00:00,5.2998886
1955-11-02 00:00:00+00:00,5.2997684
1955-11-03 00:00:00+00:00,5.299633
1955-11-04 00:00:00+00:00,5.299522
1955-11-05 00:00:00+00:00,5.299412
1955-11-06 00:00:00+00:00,5.299291
1955-11-07 00:00:00+00:00,5.299174
1955-11-08 00:00:00+00:00,5.2990794
1955-11-09 00:00:00+00:00,5.2989836
1955-11-10 00:00:00+00:00,5.2988896
1955-11-11 00:00:00+00:00,5.299836
1955-11-12 00:00:00+00:00,5.3263335
1955-11-13 00:00:00+00:00,5.9063444
1955-11-14 00:00:00+00:00,6.6476765
1955-11-15 00:00:00+00:00,6.541294
1955-11-16 00:00:00+00:00,6.5462
1955-11-17 00:00:00+00:00,6.930439
1955-11-18 00:00:00+00:00,6.8927655
1955-11-19 00:00:00+00:00,6.899285
1955-11-20 00:00:00+00:00,7.2047634
1955-11-21 00:00:00+00:00,8.116999
1955-11-22 00:00:00+00:00,8.00685
1955-11-23 00:00:00+00:00,7.8906097
1955-11-24 00:00:00+00:00,7.7771835
1955-11-25 00:00:00+00:00,7.6625094
1955-11-26 00:00:00+00:00,7.572676
1955-11-27 00:00:00+00:00,7.4785085
1955-11-28 00:00:00+00:00,7.367144
1955-11-29 00:00:00+00:00,7.263002
1955-11-30 00:00:00+00:00,7.1940227
1955-12-01 00:00:00+00:00,7.4215407
1955-12-02 00:00:00+00:00,7.8603024
1955-12-03 00:00:00+00:00,7.7622547
1955-12-04 00:00:00+00:00,7.9357777
1955-12-05 00:00:00+00:00,7.8484488
1955-12-06 00:00:00+00:00,7.839857
1955-12-07 00:00:00+00:00,7.7398424
1955-12-08 00:00:00+00:00,7.6522393
1955-12-09 00:00:00+00:00,7.5742064
1955-12-10 00:00:00+00:00,7.495409
1955-12-11 00:00:00+00:00,7.4244585
1955-12-12 00:00:00+00:00,7.3443594
1955-12-13 00:00:00+00:00,7.2519803
1955-12-14 00:00:00+00:00,7.165604
1955-12-15 00:00:00+00:00,7.093424
1955-12-16 00:00:00+00:00,7.0258875
1955-12-17 00:00:00+00:00,6.9721637
1955-12-18 00:00:00+00:00,6.922573
1955-12-19 00:00:00+00:00,6.876093
1955-12-20 00:00:00+00:00,6.8158436
1955-12-21 00:00:00+00:00,6.75343
1955-12-22 00:00:00+00:00,6.7402043
1955-12-23 00:00:00+00:00,6.7808895
1955-12-24 00:00:00+00:00,6.809377
1955-12-25 00:00:00+00:00,6.8658338
1955-12-26 00:00:00+00:00,6.830276
1955-12-27 00:00:00+00:00,6.8221273
1955-12-28 00:00:00+00:00,6.773698
1955-12-29 00:00:00+00:00,6.7363944
1955-12-30 00:00:00+00:00,6.6981287
1955-12-31 00:00:00+00:00,6.6625466
1956-01-01 00:00:00+00:00,6.623682
1956-01-02 00:00:00+00:00,6.582984
1956-01-03 00:00:00+00:00,6.5434237
1956-01-04 00:00:00+00:00,6.5048246
1956-01-05 00:00:00+00:00,6.4652734
1956-01-06 00:00:00+00:00,6.426635
1956-01-07 00:00:00+00:00,6.389193
1956-01-08 00:00:00+00:00,6.3522787
1956-01-09 00:00:00+00:00,6.3154473
1956-01-10 00:00:00+00:00,6.278863
1956-01-11 00:00:00+00:00,6.24555
1956-01-12 00:00:00+00:00,6.209842
1956-01-13 00:00:00+00:00,6.1752973
1956-01-14 00:00:00+00:00,6.1458297
1956-01-15 00:00:00+00:00,6.120204
1956-01-16 00:00:00+00:00,6.103571
1956-01-17 00:00:00+00:00,6.083943
1956-01-18 00:00:00+00:00,6.0621767
1956-01-19 00:00:00+00:00,6.0517144
1956-01-20 00:00:00+00:00,6.1113534
1956-01-21 00:00:00+00:00,6.092573
1956-01-22 00:00:00+00:00,6.077782
1956-01-23 00:00:00+00:00,6.0923495
1956-01-24 00:00:00+00:00,6.7446513
1956-01-25 00:00:00+00:00,10.796851
1956-01-26 00:00:00+00:00,15.809688
1956-01-27 00:00:00+00:00,16.338747
1956-01-28 00:00:00+00:00,15.167023
1956-01-29 00:00:00+00:00,14.627382
1956-01-30 00:00:00+00:00,14.410219
1956-01-31 00:00:00+00:00,14.643031
1956-02-01 00:00:00+00:00,14.276897
1956-02-02 00:00:00+00:00,13.980409
1956-02-03 00:00:00+00:00,13.701906
1956-02-04 00:00:00+00:00,13.4122715
1956-02-05 00:00:00+00:00,13.145386
1956-02-06 00:00:00+00:00,12.909583
1956-02-07 00:00:00+00:00,12.65102
1956-02-08 00:00:00+00:00,12.4272785
1956-02-09 00:00:00+00:00,12.213131
1956-02-10 00:00:00+00:00,11.977895
1956-02-11 00:00:00+00:00,11.747326
1956-02-12 00:00:00+00:00,11.507256
1956-02-13 00:00:00+00:00,11.246202
1956-02-14 00:00:00+00:00,11.000338
1956-02-15 00:00:00+00:00,10.826074
1956-02-16 00:00:00+00:00,10.823376
1956-02-17 00:00:00+00:00,10.722857
1956-02-18 00:00:00+00:00,10.586695
1956-02-19 00:00:00+00:00,10.438824
1956-02-20 00:00:00+00:00,10.257747
1956-02-21 00:00:00+00:00,10.056398
1956-02-22 00:00:00+00:00,10.0472
1956-02-23 00:00:00+00:00,10.376635
1956-02-24 00:00:00+00:00,10.167005
1956-02-25 00:00:00+00:00,9.921387
1956-02-26 00:00:00+00:00,9.74256
1956-02-27 00:00:00+00:00,9.590884
1956-02-28 00:00:00+00:00,9.416867
1956-02-29 00:00:00+00:00,9.235991
1956-03-01 00:00:00+00:00,9.037368
1956-03-02 00:00:00+00:00,8.828401
1956-03-03 00:00:00+00:00,8.598839
1956-03-04 00:00:00+00:00,8.380456
1956-03-05 00:00:00+00:00,8.191494
1956-03-06 00:00:00+00:00,8.082468
1956-03-07 00:00:00+00:00,8.004311
1956-03-08 00:00:00+00:00,7.883771
1956-03-09 00:00:00+00:00,7.7243714
1956-03-10 00:00:00+00:00,7.5519104
1956-03-11 00:00:00+00:00,7.410375
1956-03-12 00:00:00+00:00,7.3338485
1956-03-13 00:00:00+00:00,7.2476454
1956-03-14 00:00:00+00:00,7.160599
1956-03-15 00:00:00+00:00,7.0806684
1956-03-16 00:00:00+00:00,6.9754853
1956-03-17 00:00:00+00:00,6.848739
1956-03-18 00:00:00+00:00,6.7190943
1956-03-19 00:00:00+00:00,6.610834
1956-03-20 00:00:00+00:00,6.5184083
1956-03-21 00:00:00+00:00,6.41747
1956-03-22 00:00:00+00:00,6.327081
1956-03-23 00:00:00+00:00,6.2348213
1956-03-24 00:00:00+00:00,6.1412225
1956-03-25 00:00:00+00:00,6.064943
1956-03-26 00:00:00+00:00,6.0029855
1956-03-27 00:00:00+00:00,5.9549093
1956-03-28 00:00:00+00:00,5.9096184
1956-03-29 00:00:00+00:00,5.8599505
1956-03-30 00:00:00+00:00,5.815322
1956-03-31 00:00:00+00:00,5.866343
1956-04-01 00:00:00+00:00,6.079349
1956-04-02 00:00:00+00:00,6.0921383
1956-04-03 00:00:00+00:00,6.1117773
1956-04-04 00:00:00+00:00,6.104369
1956-04-05 00:00:00+00:00,6.0430064
1956-04-06 00:00:00+00:00,5.970374
1956-04-07 00:00:00+00:00,5.911652
1956-04-08 00:00:00+00:00,5.864255
1956-04-09 00:00:00+00:00,5.824174
1956-04-10 00:00:00+00:00,5.815445
1956-04-11 00:00:00+00:00,6.0095577
1956-04-12 00:00:00+00:00,7.8744535
1956-04-13 00:00:00+00:00,9.20236
1956-04-14 00:00:00+00:00,8.7744665
1956-04-15 00:00:00+00:00,8.510707
1956-04-16 00:00:00+00:00,8.259828
1956-04-17 00:00:00+00:00,8.236502
1956-04-18 00:00:00+00:00,8.528044
1956-04-19 00:00:00+00:00,8.224525
1956-04-20 00:00:00+00:00,7.8999863
1956-04-21 00:00:00+00:00,7.59609
1956-04-22 00:00:00+00:00,7.3167896
1956-04-23 00:00:00+00:00,7.090481
1956-04-24 00:00:00+00:00,6.895314
1956-04-25 00:00:00+00:00,6.8706837
1956-04-26 00:00:00+00:00,7.0522532
1956-04-27 00:00:00+00:00,6.9555407
1956-04-28 00:00:00+00:00,6.802365
1956-04-29 00:00:00+00:00,6.6563454
1956-04-30 00:00:00+00:00,6.530899
1956-05-01 00:00:00+00:00,6.4145823
1956-05-02 00:00:00+00:00,6.3024883
1956-05-03 00:00:00+00:00,6.2034984
1956-05-04 00:00:00+00:00,6.121525
1956-05-05 00:00:00+00:00,6.056581
1956-05-06 00:00:00+00:00,5.997798
1956-05-07 00:00:00+00:00,5.944456
1956-05-08 00:00:00+00:00,6.174136
1956-05-09 00:00:00+00:00,6.6047454
1956-05-10 00:00:00+00:00,6.483969
1956-05-11 00:00:00+00:00,6.36381
1956-05-12 00:00:00+00:00,6.2833033
1956-05-13 00:00:00+00:00,6.2088633
1956-05-14 00:00:00+00:00,6.1368966
1956-05-15 00:00:00+00:00,6.060695
1956-05-16 00:00:00+00:00,5.986577
1956-05-17 00:00:00+00:00,5.9246297
1956-05-18 00:00:00+00:00,5.878783
1956-05-19 00:00:00+00:00,5.8453784
1956-05-20 00:00:00+00:00,5.791179
1956-05-21 00:00:00+00:00,5.7395434
1956-05-22 00:00:00+00:00,5.6920605
1956-05-23 00:00:00+00:00,5.6519213
1956-05-24 00:00:00+00:00,5.620249
1956-05-25 00:00:00+00:00,5.5946097
1956-05-26 00:00:00+00:00,5.5706406
1956-05-27 00:00:00+00:00,5.552032
1956-05-28 00:00:00+00:00,5.537967
1956-05-29 00:00:00+00:00,5.51823
1956-05-30 00:00:00+00:00,5.4976716
1956-05-31 00:00:00+00:00,5.476782
1956-06-01 00:00:00+00:00,5.455803
1956-06-02 00:00:00+00:00,5.4355755
1956-06-03 00:00:00+00:00,5.4180555
1956-06-04 00:00:00+00:00,5.4042606
1956-06-05 00:00:00+00:00,5.3943453
1956-06-06 00:00:00+00:00,5.3846817
1956-06-07 00:00:00+00:00,5.3755903
1956-06-08 00:00:00+00:00,5.3668118
1956-06-09 00:00:00+00:00,5.3588595
1956-06-10 00:00:00+00:00,5.3518643
1956-06-11 00:00:00+00:00,5.3455963
1956-06-12 00:00:00+00:00,5.3401985
1956-06-13 00:00:00+00:00,5.3357625
1956-06-14 00:00:00+00:00,5.332318
1956-06-15 00:00:00+00:00,5.3298903
1956-06-16 00:00:00+00:00,5.3277955
1956-06-17 00:00:00+00:00,5.325533
1956-06-18 00:00:00+00:00,5.3235416
1956-06-19 00:00:00+00:00,5.321845
1956-06-20 00:00:00+00:00,5.3205266
1956-06-21 00:00:00+00:00,5.3192058
1956-06-22 00:00:00+00:00,5.3177786
1956-06-23 00:00:00+00:00,5.3164554
1956-06-24 00:00:00+00:00,5.3152466
1956-06-25 00:00:00+00:00,5.3140745
1956-06-26 00:00:00+00:00,5.3126464
1956-06-27 00:00:00+00:00,5.311173
1956-06-28 00:00:00+00:00,5.309829
1956-06-29 00:00:00+00:00,5.3088512
1956-06-30 00:00:00+00:00,5.308144
1956-07-01 00:00:00+00:00,5.3073764
1956-07-02 00:00:00+00:00,5.3068104
1956-07-03 00:00:00+00:00,5.3062687
1956-07-04 00:00:00+00:00,5.305722
1956-07-05 00:00:00+00:00,5.3051486
1956-07-06 00:00:00+00:00,5.3045335
1956-07-07 00:00:00+00:00,5.303932
1956-07-08 00:00:00+00:00,5.303356
1956-07-09 00:00:00+00:00,5.3027797
1956-07-10 00:00:00+00:00,5.302274
1956-07-11 00:00:00+00:00,5.3027654
1956-07-12 00:00:00+00:00,5.302394
1956-07-13 00:00:00+00:00,5.3025656
1956-07-14 00:00:00+00:00,5.30206
1956-07-15 00:00:00+00:00,5.30158
1956-07-16 00:00:00+00:00,5.3135724
1956-07-17 00:00:00+00:00,5.3378205
1956-07-18 00:00:00+00:00,5.33503
1956-07-19 00:00:00+00:00,5.3691506
1956-07-20 00:00:00+00:00,5.3547254
1956-07-21 00:00:00+00:00,5.3591857
1956-07-22 00:00:00+00:00,5.610751
1956-07-23 00:00:00+00:00,5.95494
1956-07-24 00:00:00+00:00,6.5624924
1956-07-25 00:00:00+00:00,7.8228426
1956-07-26 00:00:00+00:00,8.357303
1956-07-27 00:00:00+00:00,8.5024805
1956-07-28 00:00:00+00:00,8.522493
1956-07-29 00:00:00+00:00,8.127616
1956-07-30 00:00:00+00:00,7.771944
1956-07-31 00:00:00+00:00,7.4580317
1956-08-01 00:00:00+00:00,7.1759195
1956-08-02 00:00:00+00:00,6.915342
1956-08-03 00:00:00+00:00,6.6727796
1956-08-04 00:00:00+00:00,6.463723
1956-08-05 00:00:00+00:00,6.2919726
1956-08-06 00:00:00+00:00,6.151707
1956-08-07 00:00:00+00:00,6.0343747
1956-08-08 00:00:00+00:00,5.935839
1956-08-09 00:00:00+00:00,5.852833
1956-08-10 00:00:00+00:00,5.783787
1956-08-11 00:00:00+00:00,5.724702
1956-08-12 00:00:00+00:00,5.6705904
1956-08-13 00:00:00+00:00,5.7527547
1956-08-14 00:00:00+00:00,5.6968837
1956-08-15 00:00:00+00:00,5.6501718
1956-08-16 00:00:00+00:00,5.6092076
1956-08-17 00:00:00+00:00,5.5714684
1956-08-18 00:00:00+00:00,5.5381017
1956-08-19 00:00:00+00:00,5.508236
1956-08-20 00:00:00+00:00,5.483786
1956-08-21 00:00:00+00:00,5.4625974
1956-08-22 00:00:00+00:00,5.444874
1956-08-23 00:00:00+00:00,5.4287496
1956-08-24 00:00:00+00:00,5.4147487
1956-08-25 00:00:00+00:00,5.403015
1956-08-26 00:00:00+00:00,5.3915277
1956-08-27 00:00:00+00:00,5.379254
1956-08-28 00:00:00+00:00,5.367873
1956-08-29 00:00:00+00:00,5.358421
1956-08-30 00:00:00+00:00,5.3507013
1956-08-31 00:00:00+00:00,5.3445735
1956-09-01 00:00:00+00:00,5.339054
1956-09-02 00:00:00+00:00,5.3342004
1956-09-03 00:00:00+00:00,5.329978
1956-09-04 00:00:00+00:00,5.3263597
1956-09-05 00:00:00+00:00,5.33268
1956-09-06 00:00:00+00:00,5.3556604
1956-09-07 00:00:00+00:00,5.3497124
1956-09-08 00:00:00+00:00,5.3424177
1956-09-09 00:00:00+00:00,5.3366103
1956-09-10 00:00:00+00:00,5.331408
1956-09-11 00:00:00+00:00,5.3267384
1956-09-12 00:00:00+00:00,5.323106
1956-09-13 00:00:00+00:00,5.319906
1956-09-14 00:00:00+00:00,5.316946
1956-09-15 00:00:00+00:00,5.3143787
1956-09-16 00:00:00+00:00,5.3120556
1956-09-17 00:00:00+00:00,5.3101406
1956-09-18 00:00:00+00:00,5.3083963
1956-09-19 00:00:00+00:00,5.306883
1956-09-20 00:00:00+00:00,5.3057027
1956-09-21 00:00:00+00:00,5.304578
1956-09-22 00:00:00+00:00,5.30361
1956-09-23 00:00:00+00:00,5.302714
1956-09-24 00:00:00+00:00,5.3018894
1956-09-25 00:00:00+00:00,5.3011737
1956-09-26 00:00:00+00:00,5.300568
1956-09-27 00:00:00+00:00,5.3000693
1956-09-28 00:00:00+00:00,5.2996507
1956-09-29 00:00:00+00:00,5.299276
1956-09-30 00:00:00+00:00,5.298987
1956-10-01 00:00:00+00:00,5.3059664
1956-10-02 00:00:00+00:00,5.7106075
1956-10-03 00:00:00+00:00,7.153651
1956-10-04 00:00:00+00:00,7.101927
1956-10-05 00:00:00+00:00,6.9665365
1956-10-06 00:00:00+00:00,6.8182025
1956-10-07 00:00:00+00:00,6.682132
1956-10-08 00:00:00+00:00,6.542019
1956-10-09 00:00:00+00:00,6.415993
1956-10-10 00:00:00+00:00,6.300413
1956-10-11 00:00:00+00:00,6.191211
1956-10-12 00:00:00+00:00,6.10404
1956-10-13 00:00:00+00:00,6.0264015
1956-10-14 00:00:00+00:00,5.9507747
1956-10-15 00:00:00+00:00,5.88266
1956-10-16 00:00:00+00:00,5.8227625
1956-10-17 00:00:00+00:00,5.764493
1956-10-18 00:00:00+00:00,5.713327
1956-10-19 00:00:00+00:00,5.671137
1956-10-20 00:00:00+00:00,5.6336694
1956-10-21 00:00:00+00:00,5.600485
1956-10-22 00:00:00+00:00,5.571182
1956-10-23 00:00:00+00:00,5.5477405
1956-10-24 00:00:00+00:00,5.5318675
1956-10-25 00:00:00+00:00,5.513684
1956-10-26 00:00:00+00:00,5.492523
1956-10-27 00:00:00+00:00,5.5086827
1956-10-28 00:00:00+00:00,5.561913
1956-10-29 00:00:00+00:00,5.5538416
1956-10-30 00:00:00+00:00,5.539743
1956-10-31 00:00:00+00:00,5.5266094
1956-11-01 00:00:00+00:00,5.518694
1956-11-02 00:00:00+00:00,5.5106378
1956-11-03 00:00:00+00:00,5.50301
1956-11-04 00:00:00+00:00,5.495631
1956-11-05 00:00:00+00:00,5.4847155
1956-11-06 00:00:00+00:00,5.471074
1956-11-07 00:00:00+00:00,5.4569044
1956-11-08 00:00:00+00:00,5.442551
1956-11-09 00:00:00+00:00,5.4300923
1956-11-10 00:00:00+00:00,5.4193444
1956-11-11 00:00:00+00:00,5.4093437
1956-11-12 00:00:00+00:00,5.400033
1956-11-13 00:00:00+00:00,5.3928237
1956-11-14 00:00:00+00:00,5.3878875
1956-11-15 00:00:00+00:00,5.3848186
1956-11-16 00:00:00+00:00,5.3807707
1956-11-17 00:00:00+00:00,5.37625
1956-11-18 00:00:00+00:00,5.371605
1956-11-19 00:00:00+00:00,5.3688784
1956-11-20 00:00:00+00:00,5.3670845
1956-11-21 00:00:00+00:00,5.364659
1956-11-22 00:00:00+00:00,5.3616605
1956-11-23 00:00:00+00:00,5.3587575
1956-11-24 00:00:00+00:00,5.3556705
1956-11-25 00:00:00+00:00,5.352358
1956-11-26 00:00:00+00:00,5.3494406
1956-11-27 00:00:00+00:00,5.346891
1956-11-28 00:00:00+00:00,5.344789
1956-11-29 00:00:00+00:00,5.3427057
1956-11-30 00:00:00+00:00,5.3404684
1956-12-01 00:00:00+00:00,5.3385124
1956-12-02 00:00:00+00:00,5.337053
1956-12-03 00:00:00+00:00,5.335675
1956-12-04 00:00:00+00:00,5.3606987
1956-12-05 00:00:00+00:00,5.565834
1956-12-06 00:00:00+00:00,6.015159
1956-12-07 00:00:00+00:00,5.9767036
1956-12-08 00:00:00+00:00,5.9585676
1956-12-09 00:00:00+00:00,5.954286
1956-12-10 00:00:00+00:00,5.9679637
1956-12-11 00:00:00+00:00,5.9601526
1956-12-12 00:00:00+00:00,5.9464474
1956-12-13 00:00:00+00:00,5.9220023
1956-12-14 00:00:00+00:00,5.894344
1956-12-15 00:00:00+00:00,5.8733916
1956-12-16 00:00:00+00:00,5.8517857
1956-12-17 00:00:00+00:00,5.834955
1956-12-18 00:00:00+00:00,5.8192773
1956-12-19 00:00:00+00:00,5.8046017
1956-12-20 00:00:00+00:00,5.7913275
1956-12-21 00:00:00+00:00,5.7808247
1956-12-22 00:00:00+00:00,5.770585
1956-12-23 00:00:00+00:00,5.759622
1956-12-24 00:00:00+00:00,5.746227
1956-12-25 00:00:00+00:00,5.732077
1956-12-26 00:00:00+00:00,5.718385
1956-12-27 00:00:00+00:00,5.703296
1956-12-28 00:00:00+00:00,5.6880007
1956-12-29 00:00:00+00:00,5.673615
1956-12-30 00:00:00+00:00,5.659857
1956-12-31 00:00:00+00:00,5.651935
1957-01-01 00:00:00+00:00,5.658633
1957-01-02 00:00:00+00:00,5.6763363
1957-01-03 00:00:00+00:00,5.7071733
1957-01-04 00:00:00+00:00,6.1750007
1957-01-05 00:00:00+00:00,7.171788
1957-01-06 00:00:00+00:00,7.3041196
1957-01-07 00:00:00+00:00,9.653952
1957-01-08 00:00:00+00:00,9.725619
1957-01-09 00:00:00+00:00,9.8118725
1957-01-10 00:00:00+00:00,10.280893
1957-01-11 00:00:00+00:00,10.028684
1957-01-12 00:00:00+00:00,13.182102
1957-01-13 00:00:00+00:00,14.9506445
1957-01-14 00:00:00+00:00,13.762855
1957-01-15 00:00:00+00:00,13.315013
1957-01-16 00:00:00+00:00,13.006176
1957-01-17 00:00:00+00:00,12.731313
1957-01-18 00:00:00+00:00,12.473387
1957-01-19 00:00:00+00:00,12.300128
1957-01-20 00:00:00+00:00,12.520488
1957-01-21 00:00:00+00:00,12.376364
1957-01-22 00:00:00+00:00,12.134557
1957-01-23 00:00:00+00:00,11.968442
1957-01-24 00:00:00+00:00,11.833016
1957-01-25 00:00:00+00:00,11.72605
1957-01-26 00:00:00+00:00,11.923399
1957-01-27 00:00:00+00:00,11.740597
1957-01-28 00:00:00+00:00,11.873316
1957-01-29 00:00:00+00:00,13.304619
1957-01-30 00:00:00+00:00,13.769806
1957-01-31 00:00:00+00:00,13.832226
1957-02-01 00:00:00+00:00,14.069234
1957-02-02 00:00:00+00:00,13.9195595
1957-02-03 00:00:00+00:00,13.477713
1957-02-04 00:00:00+00:00,13.123027
1957-02-05 00:00:00+00:00,12.815389
1957-02-06 00:00:00+00:00,12.530975
1957-02-07 00:00:00+00:00,12.247014
1957-02-08 00:00:00+00:00,12.086441
1957-02-09 00:00:00+00:00,11.801234
1957-02-10 00:00:00+00:00,11.510983
1957-02-11 00:00:00+00:00,11.249584
1957-02-12 00:00:00+00:00,10.971715
1957-02-13 00:00:00+00:00,10.639642
1957-02-14 00:00:00+00:00,10.290384
1957-02-15 00:00:00+00:00,9.987773
1957-02-16 00:00:00+00:00,9.769034
1957-02-17 00:00:00+00:00,9.709135
1957-02-18 00:00:00+00:00,10.326719
1957-02-19 00:00:00+00:00,10.075085
1957-02-20 00:00:00+00:00,9.829082
1957-02-21 00:00:00+00:00,9.605257
1957-02-22 00:00:00+00:00,10.254352
1957-02-23 00:00:00+00:00,11.331879
1957-02-24 00:00:00+00:00,10.69407
1957-02-25 00:00:00+00:00,10.278913
1957-02-26 00:00:00+00:00,9.919692
1957-02-27 00:00:00+00:00,10.02524
1957-02-28 00:00:00+00:00,11.086105
1957-03-01 00:00:00+00:00,11.457188
1957-03-02 00:00:00+00:00,11.020022
1957-03-03 00:00:00+00:00,10.626156
1957-03-04 00:00:00+00:00,10.267926
1957-03-05 00:00:00+00:00,9.916947
1957-03-06 00:00:00+00:00,9.604795
1957-03-07 00:00:00+00:00,9.278421
1957-03-08 00:00:00+00:00,9.072593
1957-03-09 00:00:00+00:00,9.138708
1957-03-10 00:00:00+00:00,9.059108
1957-03-11 00:00:00+00:00,8.736343
1957-03-12 00:00:00+00:00,8.506248
1957-03-13 00:00:00+00:00,8.324239
1957-03-14 00:00:00+00:00,8.156441
1957-03-15 00:00:00+00:00,8.364576
1957-03-16 00:00:00+00:00,9.007052
1957-03-17 00:00:00+00:00,8.790426
1957-03-18 00:00:00+00:00,8.599547
1957-03-19 00:00:00+00:00,8.391881
1957-03-20 00:00:00+00:00,8.169326
1957-03-21 00:00:00+00:00,7.98668
1957-03-22 00:00:00+00:00,7.8683453
1957-03-23 00:00:00+00:00,7.743711
1957-03-24 00:00:00+00:00,7.606784
1957-03-25 00:00:00+00:00,7.446674
1957-03-26 00:00:00+00:00,7.291603
1957-03-27 00:00:00+00:00,7.1464634
1957-03-28 00:00:00+00:00,7.010416
1957-03-29 00:00:00+00:00,6.886828
1957-03-30 00:00:00+00:00,6.7792015
1957-03-31 00:00:00+00:00,6.6772532
1957-04-01 00:00:00+00:00,6.579245
1957-04-02 00:00:00+00:00,6.489286
1957-04-03 00:00:00+00:00,6.3919554
1957-04-04 00:00:00+00:00,6.2920966
1957-04-05 00:00:00+00:00,6.1938896
1957-04-06 00:00:00+00:00,6.1128125
1957-04-07 00:00:00+00:00,6.047621
1957-04-08 00:00:00+00:00,5.9852376
1957-04-09 00:00:00+00:00,5.928435
1957-04-10 00:00:00+00:00,5.8769956
1957-04-11 00:00:00+00:00,5.8280063
1957-04-12 00:00:00+00:00,5.7839403
1957-04-13 00:00:00+00:00,5.739691
1957-04-14 00:00:00+00:00,5.701403
1957-04-15 00:00:00+00:00,5.675067
1957-04-16 00:00:00+00:00,5.685153
1957-04-17 00:00:00+00:00,5.967845
1957-04-18 00:00:00+00:00,6.634905
1957-04-19 00:00:00+00:00,6.7058806
1957-04-20 00:00:00+00:00,8.46039
1957-04-21 00:00:00+00:00,9.599492
1957-04-22 00:00:00+00:00,9.82637
1957-04-23 00:00:00+00:00,9.456675
1957-04-24 00:00:00+00:00,9.065027
1957-04-25 00:00:00+00:00,8.664303
1957-04-26 00:00:00+00:00,8.286908
1957-04-27 00:00:00+00:00,7.945296
1957-04-28 00:00:00+00:00,7.6457925
1957-04-29 00:00:00+00:00,7.3682327
1957-04-30 00:00:00+00:00,7.119999
1957-05-01 00:00:00+00:00,6.8991714
1957-05-02 00:00:00+00:00,6.7119565
1957-05-03 00:00:00+00:00,6.5372787
1957-05-04 00:00:00+00:00,6.3787313
1957-05-05 00:00:00+00:00,6.2387395
1957-05-06 00:00:00+00:00,6.1808543
1957-05-07 00:00:00+00:00,6.202145
1957-05-08 00:00:00+00:00,6.10695
1957-05-09 00:00:00+00:00,6.0557494
1957-05-10 00:00:00+00:00,6.221633
1957-05-11 00:00:00+00:00,6.63869
1957-05-12 00:00:00+00:00,6.598791
1957-05-13 00:00:00+00:00,6.488811
1957-05-14 00:00:00+00:00,6.577312
1957-05-15 00:00:00+00:00,6.550199
1957-05-16 00:00:00+00:00,6.407246
1957-05-17 00:00:00+00:00,6.2871933
1957-05-18 00:00:00+00:00,6.492638
1957-05-19 00:00:00+00:00,6.7851844
1957-05-20 00:00:00+00:00,6.590086
1957-05-21 00:00:00+00:00,6.8801723
1957-05-22 00:00:00+00:00,6.753151
1957-05-23 00:00:00+00:00,6.8885984
1957-05-24 00:00:00+00:00,6.710163
1957-05-25 00:00:00+00:00,6.5433145
1957-05-26 00:00:00+00:00,6.396225
1957-05-27 00:00:00+00:00,6.2677298
1957-05-28 00:00:00+00:00,6.1669836
1957-05-29 00:00:00+00:00,6.0836234
1957-05-30 00:00:00+00:00,6.0044827
1957-05-31 00:00:00+00:00,5.9268804
