time,soilmoist1_month_CanESM2_rcp85
2051-02-28 00:00:00+00:00,8.868894
2051-03-31 00:00:00+00:00,10.6840725
2051-04-30 00:00:00+00:00,6.0683284
2051-05-31 00:00:00+00:00,6.247974
2051-06-30 00:00:00+00:00,5.444687
2051-07-31 00:00:00+00:00,8.675044
2051-08-31 00:00:00+00:00,13.241184
2051-09-30 00:00:00+00:00,7.0863075
2051-10-31 00:00:00+00:00,5.760189
2051-11-30 00:00:00+00:00,10.142916
2051-12-31 00:00:00+00:00,8.996991
2052-01-31 00:00:00+00:00,15.562735
2052-02-29 00:00:00+00:00,17.307426
2052-03-31 00:00:00+00:00,10.866378
2052-04-30 00:00:00+00:00,6.1111155
2052-05-31 00:00:00+00:00,5.4979978
2052-06-30 00:00:00+00:00,5.3041916
2052-07-31 00:00:00+00:00,6.027335
2052-08-31 00:00:00+00:00,10.769755
2052-09-30 00:00:00+00:00,7.505708
2052-10-31 00:00:00+00:00,5.375959
2052-11-30 00:00:00+00:00,5.8733406
2052-12-31 00:00:00+00:00,6.2129636
2053-01-31 00:00:00+00:00,8.745951
2053-02-28 00:00:00+00:00,9.549088
2053-03-31 00:00:00+00:00,11.458248
2053-04-30 00:00:00+00:00,6.0469637
2053-05-31 00:00:00+00:00,5.366481
2053-06-30 00:00:00+00:00,5.5735893
2053-07-31 00:00:00+00:00,6.0036054
2053-08-31 00:00:00+00:00,10.9581
2053-09-30 00:00:00+00:00,7.0149975
2053-10-31 00:00:00+00:00,5.718957
2053-11-30 00:00:00+00:00,5.5579624
2053-12-31 00:00:00+00:00,11.602546
2054-01-31 00:00:00+00:00,17.551235
2054-02-28 00:00:00+00:00,10.550577
2054-03-31 00:00:00+00:00,6.329387
2054-04-30 00:00:00+00:00,6.058501
2054-05-31 00:00:00+00:00,5.626761
2054-06-30 00:00:00+00:00,5.4547515
2054-07-31 00:00:00+00:00,7.5423474
2054-08-31 00:00:00+00:00,12.422026
2054-09-30 00:00:00+00:00,7.4773746
2054-10-31 00:00:00+00:00,5.3931937
2054-11-30 00:00:00+00:00,5.875241
