time,soilmoist1_month_CNRM-CM5_rcp85
2045-08-31 00:00:00+00:00,5.4920106
2045-09-30 00:00:00+00:00,6.03661
2045-10-31 00:00:00+00:00,5.4387727
2045-11-30 00:00:00+00:00,10.020873
2045-12-31 00:00:00+00:00,10.918506
2046-01-31 00:00:00+00:00,14.098123
2046-02-28 00:00:00+00:00,15.970311
2046-03-31 00:00:00+00:00,14.446966
2046-04-30 00:00:00+00:00,10.109538
2046-05-31 00:00:00+00:00,6.37392
2046-06-30 00:00:00+00:00,5.369972
2046-07-31 00:00:00+00:00,5.4525576
2046-08-31 00:00:00+00:00,5.3702826
2046-09-30 00:00:00+00:00,7.827677
2046-10-31 00:00:00+00:00,7.4404817
2046-11-30 00:00:00+00:00,13.776118
2046-12-31 00:00:00+00:00,15.12786
2047-01-31 00:00:00+00:00,17.625507
2047-02-28 00:00:00+00:00,13.776047
2047-03-31 00:00:00+00:00,9.297671
2047-04-30 00:00:00+00:00,6.3965893
2047-05-31 00:00:00+00:00,6.3358088
2047-06-30 00:00:00+00:00,5.528567
2047-07-31 00:00:00+00:00,7.75759
2047-08-31 00:00:00+00:00,6.7204385
2047-09-30 00:00:00+00:00,9.471797
2047-10-31 00:00:00+00:00,6.3407826
2047-11-30 00:00:00+00:00,6.4219832
2047-12-31 00:00:00+00:00,19.192276
2048-01-31 00:00:00+00:00,18.28378
2048-02-29 00:00:00+00:00,14.15735
2048-03-31 00:00:00+00:00,10.337235
2048-04-30 00:00:00+00:00,6.4093657
2048-05-31 00:00:00+00:00,5.443124
2048-06-30 00:00:00+00:00,5.504784
2048-07-31 00:00:00+00:00,5.7810664
2048-08-31 00:00:00+00:00,5.975896
2048-09-30 00:00:00+00:00,5.916838
2048-10-31 00:00:00+00:00,6.788248
2048-11-30 00:00:00+00:00,15.094069
2048-12-31 00:00:00+00:00,11.847306
2049-01-31 00:00:00+00:00,15.833574
2049-02-28 00:00:00+00:00,13.607766
2049-03-31 00:00:00+00:00,8.123925
2049-04-30 00:00:00+00:00,6.332906
2049-05-31 00:00:00+00:00,5.377248
2049-06-30 00:00:00+00:00,5.302101
2049-07-31 00:00:00+00:00,5.329884
2049-08-31 00:00:00+00:00,7.6830053
2049-09-30 00:00:00+00:00,10.730789
2049-10-31 00:00:00+00:00,10.331719
2049-11-30 00:00:00+00:00,7.6717014
2049-12-31 00:00:00+00:00,8.933698
2050-01-31 00:00:00+00:00,8.890666
2050-02-28 00:00:00+00:00,17.697441
2050-03-31 00:00:00+00:00,12.231549
2050-04-30 00:00:00+00:00,6.5909925
2050-05-31 00:00:00+00:00,5.55542
