time,soilmoist1_month_MIROC5_rcp85
2055-09-30 00:00:00+00:00,6.0261993
2055-10-31 00:00:00+00:00,5.3236914
2055-11-30 00:00:00+00:00,5.42024
2055-12-31 00:00:00+00:00,6.0725775
2056-01-31 00:00:00+00:00,9.128735
2056-02-29 00:00:00+00:00,9.162347
2056-03-31 00:00:00+00:00,10.659093
2056-04-30 00:00:00+00:00,6.0712276
2056-05-31 00:00:00+00:00,5.8985877
2056-06-30 00:00:00+00:00,5.34659
2056-07-31 00:00:00+00:00,5.4194055
2056-08-31 00:00:00+00:00,6.574773
2056-09-30 00:00:00+00:00,7.512048
2056-10-31 00:00:00+00:00,7.817527
2056-11-30 00:00:00+00:00,8.264691
2056-12-31 00:00:00+00:00,6.19047
2057-01-31 00:00:00+00:00,6.870535
2057-02-28 00:00:00+00:00,7.719018
2057-03-31 00:00:00+00:00,6.6313553
2057-04-30 00:00:00+00:00,5.674364
2057-05-31 00:00:00+00:00,5.4397545
2057-06-30 00:00:00+00:00,5.301107
2057-07-31 00:00:00+00:00,5.4293227
2057-08-31 00:00:00+00:00,6.0510435
