time,tair_month_HadGEM2-ES_rcp45
2029-11-30 00:00:00+00:00,15.732578
2029-12-31 00:00:00+00:00,4.522551
2030-01-31 00:00:00+00:00,7.4753003
2030-02-28 00:00:00+00:00,11.468885
2030-03-31 00:00:00+00:00,13.713676
2030-04-30 00:00:00+00:00,17.763905
2030-05-31 00:00:00+00:00,23.18022
2030-06-30 00:00:00+00:00,29.637774
2030-07-31 00:00:00+00:00,31.299498
2030-08-31 00:00:00+00:00,30.846087
2030-09-30 00:00:00+00:00,28.738605
2030-10-31 00:00:00+00:00,21.140617
2030-11-30 00:00:00+00:00,13.450903
2030-12-31 00:00:00+00:00,10.170544
2031-01-31 00:00:00+00:00,10.940359
2031-02-28 00:00:00+00:00,12.1762705
2031-03-31 00:00:00+00:00,12.501975
2031-04-30 00:00:00+00:00,19.456692
2031-05-31 00:00:00+00:00,23.376421
2031-06-30 00:00:00+00:00,28.056759
2031-07-31 00:00:00+00:00,32.24879
2031-08-31 00:00:00+00:00,31.363604
2031-09-30 00:00:00+00:00,25.490374
2031-10-31 00:00:00+00:00,22.44043
2031-11-30 00:00:00+00:00,14.1566
2031-12-31 00:00:00+00:00,9.9778185
2032-01-31 00:00:00+00:00,9.706664
2032-02-29 00:00:00+00:00,9.8810425
2032-03-31 00:00:00+00:00,15.152635
2032-04-30 00:00:00+00:00,16.971136
2032-05-31 00:00:00+00:00,23.74652
2032-06-30 00:00:00+00:00,29.5746
2032-07-31 00:00:00+00:00,30.645494
2032-08-31 00:00:00+00:00,31.232672
2032-09-30 00:00:00+00:00,25.770458
2032-10-31 00:00:00+00:00,21.732183
2032-11-30 00:00:00+00:00,14.457857
2032-12-31 00:00:00+00:00,9.129467
2033-01-31 00:00:00+00:00,11.882702
2033-02-28 00:00:00+00:00,9.330116
2033-03-31 00:00:00+00:00,11.587835
2033-04-30 00:00:00+00:00,15.910184
2033-05-31 00:00:00+00:00,22.869024
2033-06-30 00:00:00+00:00,27.906599
2033-07-31 00:00:00+00:00,31.398205
2033-08-31 00:00:00+00:00,30.135202
2033-09-30 00:00:00+00:00,27.198492
2033-10-31 00:00:00+00:00,19.590673
2033-11-30 00:00:00+00:00,12.636131
2033-12-31 00:00:00+00:00,11.881787
2034-01-31 00:00:00+00:00,10.390383
2034-02-28 00:00:00+00:00,15.622834
2034-03-31 00:00:00+00:00,14.765112
2034-04-30 00:00:00+00:00,17.818378
2034-05-31 00:00:00+00:00,23.828827
2034-06-30 00:00:00+00:00,28.554304
2034-07-31 00:00:00+00:00,30.763039
2034-08-31 00:00:00+00:00,31.186325
2034-09-30 00:00:00+00:00,28.358723
2034-10-31 00:00:00+00:00,23.219767
2034-11-30 00:00:00+00:00,13.694858
2034-12-31 00:00:00+00:00,9.593639
2035-01-31 00:00:00+00:00,9.191323
2035-02-28 00:00:00+00:00,10.133784
2035-03-31 00:00:00+00:00,11.037232
2035-04-30 00:00:00+00:00,14.647612
2035-05-31 00:00:00+00:00,21.60825
2035-06-30 00:00:00+00:00,27.686445
2035-07-31 00:00:00+00:00,30.466433
2035-08-31 00:00:00+00:00,30.573833
2035-09-30 00:00:00+00:00,28.019608
2035-10-31 00:00:00+00:00,21.80304
2035-11-30 00:00:00+00:00,13.993557
2035-12-31 00:00:00+00:00,14.090857
2036-01-31 00:00:00+00:00,11.100606
2036-02-29 00:00:00+00:00,12.299533
2036-03-31 00:00:00+00:00,15.764525
