time,runoff_month_HadGEM2-ES_rcp85
2020-03-31 00:00:00+00:00,0.018469306
2020-04-30 00:00:00+00:00,0.0008295473
2020-05-31 00:00:00+00:00,2.7192464e-06
2020-06-30 00:00:00+00:00,4.3788856e-05
2020-07-31 00:00:00+00:00,0.005137189
2020-08-31 00:00:00+00:00,0.0018467007
2020-09-30 00:00:00+00:00,0.009467431
2020-10-31 00:00:00+00:00,0.02531724
2020-11-30 00:00:00+00:00,0.0009122445
2020-12-31 00:00:00+00:00,0.09105776
2021-01-31 00:00:00+00:00,0.19672757
2021-02-28 00:00:00+00:00,0.023868257
2021-03-31 00:00:00+00:00,0.017463366
2021-04-30 00:00:00+00:00,0.037770595
2021-05-31 00:00:00+00:00,0.02753885
2021-06-30 00:00:00+00:00,0.0057859113
2021-07-31 00:00:00+00:00,0.0018603944
2021-08-31 00:00:00+00:00,0.004888566
2021-09-30 00:00:00+00:00,0.0020737634
2021-10-31 00:00:00+00:00,3.759237e-05
2021-11-30 00:00:00+00:00,0.013336585
2021-12-31 00:00:00+00:00,0.0019078354
2022-01-31 00:00:00+00:00,0.04318944
2022-02-28 00:00:00+00:00,0.026075743
2022-03-31 00:00:00+00:00,0.010345473
2022-04-30 00:00:00+00:00,0.0011424015
2022-05-31 00:00:00+00:00,0.00026722124
2022-06-30 00:00:00+00:00,0.0011150823
2022-07-31 00:00:00+00:00,0.0010774041
2022-08-31 00:00:00+00:00,0.008270224
2022-09-30 00:00:00+00:00,0.008750455
2022-10-31 00:00:00+00:00,0.00010094076
2022-11-30 00:00:00+00:00,0.00033354803
2022-12-31 00:00:00+00:00,0.0037118285
2023-01-31 00:00:00+00:00,0.004718377
2023-02-28 00:00:00+00:00,0.17166878
2023-03-31 00:00:00+00:00,0.05807868
2023-04-30 00:00:00+00:00,0.03536851
2023-05-31 00:00:00+00:00,0.022282131
2023-06-30 00:00:00+00:00,0.0032764624
2023-07-31 00:00:00+00:00,0.0024100237
2023-08-31 00:00:00+00:00,0.011755719
2023-09-30 00:00:00+00:00,0.00028835755
2023-10-31 00:00:00+00:00,0.0027556943
2023-11-30 00:00:00+00:00,0.007903198
2023-12-31 00:00:00+00:00,0.01845076
2024-01-31 00:00:00+00:00,0.0144681195
2024-02-29 00:00:00+00:00,0.004911813
2024-03-31 00:00:00+00:00,0.4529847
2024-04-30 00:00:00+00:00,0.05507769
2024-05-31 00:00:00+00:00,0.014055725
2024-06-30 00:00:00+00:00,0.005379937
2024-07-31 00:00:00+00:00,0.0010084457
2024-08-31 00:00:00+00:00,0.001952698
2024-09-30 00:00:00+00:00,0.014319577
2024-10-31 00:00:00+00:00,0.0023090723
2024-11-30 00:00:00+00:00,0.15504383
2024-12-31 00:00:00+00:00,0.009362817
2025-01-31 00:00:00+00:00,0.079518326
2025-02-28 00:00:00+00:00,0.0022950282
2025-03-31 00:00:00+00:00,0.012797503
2025-04-30 00:00:00+00:00,0.0018742228
2025-05-31 00:00:00+00:00,0.0022223922
2025-06-30 00:00:00+00:00,3.277466e-05
2025-07-31 00:00:00+00:00,0.0043019624
2025-08-31 00:00:00+00:00,0.052283444
2025-09-30 00:00:00+00:00,0.00018390415
2025-10-31 00:00:00+00:00,2.4972982e-05
2025-11-30 00:00:00+00:00,0.0077085462
