time,runoff_month_CNRM-CM5_rcp85
2043-01-31 00:00:00+00:00,0.7879187
2043-02-28 00:00:00+00:00,0.29128233
2043-03-31 00:00:00+00:00,0.024079388
2043-04-30 00:00:00+00:00,0.05288675
2043-05-31 00:00:00+00:00,0.01526149
2043-06-30 00:00:00+00:00,0.0029644906
2043-07-31 00:00:00+00:00,0.0027828799
2043-08-31 00:00:00+00:00,0.010056407
2043-09-30 00:00:00+00:00,0.0097501315
2043-10-31 00:00:00+00:00,0.020017061
2043-11-30 00:00:00+00:00,0.11351877
2043-12-31 00:00:00+00:00,0.009369339
2044-01-31 00:00:00+00:00,0.19218524
2044-02-29 00:00:00+00:00,0.017205684
2044-03-31 00:00:00+00:00,0.013804576
2044-04-30 00:00:00+00:00,0.012193663
2044-05-31 00:00:00+00:00,0.0069389166
2044-06-30 00:00:00+00:00,0.0023687857
2044-07-31 00:00:00+00:00,0.005134312
2044-08-31 00:00:00+00:00,0.0003741871
2044-09-30 00:00:00+00:00,0.00036320253
2044-10-31 00:00:00+00:00,0.002717741
2044-11-30 00:00:00+00:00,0.013510286
2044-12-31 00:00:00+00:00,0.0013685141
2045-01-31 00:00:00+00:00,0.002192664
2045-02-28 00:00:00+00:00,0.02893878
2045-03-31 00:00:00+00:00,0.020138795
2045-04-30 00:00:00+00:00,0.0090327095
2045-05-31 00:00:00+00:00,0.00034829744
2045-06-30 00:00:00+00:00,0.0008235
2045-07-31 00:00:00+00:00,0.00032259463
2045-08-31 00:00:00+00:00,0.0014319613
2045-09-30 00:00:00+00:00,0.0012356596
2045-10-31 00:00:00+00:00,0.00036651964
2045-11-30 00:00:00+00:00,0.025466522
2045-12-31 00:00:00+00:00,0.0021033627
2046-01-31 00:00:00+00:00,0.20239125
2046-02-28 00:00:00+00:00,0.104494244
2046-03-31 00:00:00+00:00,0.068979464
2046-04-30 00:00:00+00:00,0.025427895
2046-05-31 00:00:00+00:00,0.011537013
2046-06-30 00:00:00+00:00,0.0033750134
2046-07-31 00:00:00+00:00,0.0008300128
2046-08-31 00:00:00+00:00,0.00030901912
