time,runoff_month_MIROC5_rcp85
2035-09-30 00:00:00+00:00,0.001009187
2035-10-31 00:00:00+00:00,0.017431818
2035-11-30 00:00:00+00:00,3.1571493e-05
2035-12-31 00:00:00+00:00,0.0016742308
2036-01-31 00:00:00+00:00,0.0038982646
2036-02-29 00:00:00+00:00,0.0013817658
2036-03-31 00:00:00+00:00,0.017827027
2036-04-30 00:00:00+00:00,0.002967729
2036-05-31 00:00:00+00:00,0.0007909025
2036-06-30 00:00:00+00:00,4.410707e-05
2036-07-31 00:00:00+00:00,0.0083586965
2036-08-31 00:00:00+00:00,0.027028874
2036-09-30 00:00:00+00:00,3.725353e-06
2036-10-31 00:00:00+00:00,0.00379331
2036-11-30 00:00:00+00:00,0.13044448
2036-12-31 00:00:00+00:00,0.020547997
2037-01-31 00:00:00+00:00,0.009759347
2037-02-28 00:00:00+00:00,0.06601753
2037-03-31 00:00:00+00:00,0.0054460415
2037-04-30 00:00:00+00:00,0.007913375
2037-05-31 00:00:00+00:00,0.00070487213
2037-06-30 00:00:00+00:00,0.00014898866
2037-07-31 00:00:00+00:00,0.0005300927
2037-08-31 00:00:00+00:00,0.0013390535
2037-09-30 00:00:00+00:00,0.0029841268
2037-10-31 00:00:00+00:00,1.7094737e-05
2037-11-30 00:00:00+00:00,0.004761124
2037-12-31 00:00:00+00:00,0.004142957
2038-01-31 00:00:00+00:00,0.001729647
2038-02-28 00:00:00+00:00,0.0013869521
2038-03-31 00:00:00+00:00,0.012218508
2038-04-30 00:00:00+00:00,0.0015684988
2038-05-31 00:00:00+00:00,0.0020977703
2038-06-30 00:00:00+00:00,0.00013175883
2038-07-31 00:00:00+00:00,0.0013693831
2038-08-31 00:00:00+00:00,0.0067170253
2038-09-30 00:00:00+00:00,0.022232942
2038-10-31 00:00:00+00:00,0.0008466768
2038-11-30 00:00:00+00:00,0.0034683803
2038-12-31 00:00:00+00:00,0.13387033
2039-01-31 00:00:00+00:00,0.070284806
2039-02-28 00:00:00+00:00,0.05064919
2039-03-31 00:00:00+00:00,0.046141867
2039-04-30 00:00:00+00:00,0.015321759
2039-05-31 00:00:00+00:00,0.009995163
2039-06-30 00:00:00+00:00,0.0020213346
2039-07-31 00:00:00+00:00,0.0034836435
2039-08-31 00:00:00+00:00,0.00061096257
2039-09-30 00:00:00+00:00,0.011863817
2039-10-31 00:00:00+00:00,0.0017133632
2039-11-30 00:00:00+00:00,0.004415899
2039-12-31 00:00:00+00:00,0.012633037
2040-01-31 00:00:00+00:00,0.011735278
2040-02-29 00:00:00+00:00,0.0042537292
2040-03-31 00:00:00+00:00,0.16997181
2040-04-30 00:00:00+00:00,0.007142689
2040-05-31 00:00:00+00:00,0.004411282
2040-06-30 00:00:00+00:00,0.00068043586
2040-07-31 00:00:00+00:00,0.0024906676
2040-08-31 00:00:00+00:00,0.0011693542
2040-09-30 00:00:00+00:00,0.038435373
2040-10-31 00:00:00+00:00,0.026162494
2040-11-30 00:00:00+00:00,0.03859349
2040-12-31 00:00:00+00:00,0.0008701035
2041-01-31 00:00:00+00:00,0.46997744
2041-02-28 00:00:00+00:00,0.019303653
2041-03-31 00:00:00+00:00,0.013618527
2041-04-30 00:00:00+00:00,0.0026435899
2041-05-31 00:00:00+00:00,0.001114362
2041-06-30 00:00:00+00:00,0.00013599366
2041-07-31 00:00:00+00:00,0.002806047
2041-08-31 00:00:00+00:00,0.000778914
2041-09-30 00:00:00+00:00,0.0012899315
2041-10-31 00:00:00+00:00,5.32111e-06
2041-11-30 00:00:00+00:00,0.0014563075
2041-12-31 00:00:00+00:00,0.025237594
2042-01-31 00:00:00+00:00,0.029792968
2042-02-28 00:00:00+00:00,0.07536955
2042-03-31 00:00:00+00:00,0.007239449
2042-04-30 00:00:00+00:00,0.005720683
2042-05-31 00:00:00+00:00,0.00039663073
2042-06-30 00:00:00+00:00,8.354478e-05
2042-07-31 00:00:00+00:00,1.6792192e-06
2042-08-31 00:00:00+00:00,0.0059098843
2042-09-30 00:00:00+00:00,0.0007400977
2042-10-31 00:00:00+00:00,0.00069297355
2042-11-30 00:00:00+00:00,0.0025137502
2042-12-31 00:00:00+00:00,0.017787177
2043-01-31 00:00:00+00:00,0.1422899
2043-02-28 00:00:00+00:00,0.04898027
2043-03-31 00:00:00+00:00,0.015507777
2043-04-30 00:00:00+00:00,0.0060533895
2043-05-31 00:00:00+00:00,0.0047809593
2043-06-30 00:00:00+00:00,0.0015218309
2043-07-31 00:00:00+00:00,2.7348771e-05
2043-08-31 00:00:00+00:00,0.0007508909
2043-09-30 00:00:00+00:00,0.0005807535
2043-10-31 00:00:00+00:00,0.00035362094
2043-11-30 00:00:00+00:00,0.01936764
2043-12-31 00:00:00+00:00,0.00026521963
2044-01-31 00:00:00+00:00,0.010003468
2044-02-29 00:00:00+00:00,0.0024051303
2044-03-31 00:00:00+00:00,0.0026626107
2044-04-30 00:00:00+00:00,0.006283484
2044-05-31 00:00:00+00:00,0.009540723
2044-06-30 00:00:00+00:00,0.00036843863
2044-07-31 00:00:00+00:00,0.0033483657
2044-08-31 00:00:00+00:00,0.0011933177
2044-09-30 00:00:00+00:00,0.022218358
2044-10-31 00:00:00+00:00,0.000106885826
2044-11-30 00:00:00+00:00,0.0040903417
2044-12-31 00:00:00+00:00,0.0016527632
2045-01-31 00:00:00+00:00,0.0027600094
2045-02-28 00:00:00+00:00,0.0001293227
2045-03-31 00:00:00+00:00,0.08259421
2045-04-30 00:00:00+00:00,0.002282376
2045-05-31 00:00:00+00:00,0.0021958554
2045-06-30 00:00:00+00:00,0.0040219673
2045-07-31 00:00:00+00:00,0.004192298
2045-08-31 00:00:00+00:00,0.00014090068
2045-09-30 00:00:00+00:00,0.00039421546
2045-10-31 00:00:00+00:00,0.0024365261
2045-11-30 00:00:00+00:00,0.0013627347
2045-12-31 00:00:00+00:00,0.00060602505
2046-01-31 00:00:00+00:00,0.010205869
2046-02-28 00:00:00+00:00,0.0037508465
2046-03-31 00:00:00+00:00,0.0029881746
2046-04-30 00:00:00+00:00,0.0007089885
2046-05-31 00:00:00+00:00,1.1501957e-05
2046-06-30 00:00:00+00:00,0.00039222607
2046-07-31 00:00:00+00:00,0.0003602872
2046-08-31 00:00:00+00:00,0.0057981224
2046-09-30 00:00:00+00:00,0.00040502637
2046-10-31 00:00:00+00:00,0.006533836
2046-11-30 00:00:00+00:00,0.0075155403
2046-12-31 00:00:00+00:00,0.24086873
2047-01-31 00:00:00+00:00,0.3160162
2047-02-28 00:00:00+00:00,0.044421386
2047-03-31 00:00:00+00:00,0.035630144
2047-04-30 00:00:00+00:00,0.009222331
2047-05-31 00:00:00+00:00,0.0041121366
2047-06-30 00:00:00+00:00,0.0011256537
2047-07-31 00:00:00+00:00,0.006841857
2047-08-31 00:00:00+00:00,0.001900814
2047-09-30 00:00:00+00:00,5.8338323e-05
