time,runoff_month_CanESM2_rcp85
2042-04-30 00:00:00+00:00,0.008813166
2042-05-31 00:00:00+00:00,0.0012328905
2042-06-30 00:00:00+00:00,0.0013327814
2042-07-31 00:00:00+00:00,0.0035564995
2042-08-31 00:00:00+00:00,0.0016547635
2042-09-30 00:00:00+00:00,0.0003990192
2042-10-31 00:00:00+00:00,0.000401423
2042-11-30 00:00:00+00:00,0.0021643844
2042-12-31 00:00:00+00:00,0.00549546
2043-01-31 00:00:00+00:00,0.00084359094
2043-02-28 00:00:00+00:00,0.0024632013
2043-03-31 00:00:00+00:00,0.008164788
2043-04-30 00:00:00+00:00,0.0001412924
2043-05-31 00:00:00+00:00,0.00019767966
2043-06-30 00:00:00+00:00,5.4652784e-05
2043-07-31 00:00:00+00:00,0.00544052
2043-08-31 00:00:00+00:00,0.003319918
2043-09-30 00:00:00+00:00,0.00033845473
2043-10-31 00:00:00+00:00,0.0005974937
2043-11-30 00:00:00+00:00,0.002392911
2043-12-31 00:00:00+00:00,0.005633903
2044-01-31 00:00:00+00:00,7.047038e-05
2044-02-29 00:00:00+00:00,0.0143066775
2044-03-31 00:00:00+00:00,0.00722126
2044-04-30 00:00:00+00:00,0.004501294
2044-05-31 00:00:00+00:00,0.00017429706
2044-06-30 00:00:00+00:00,0.00033003843
2044-07-31 00:00:00+00:00,0.0057708705
2044-08-31 00:00:00+00:00,0.013059505
2044-09-30 00:00:00+00:00,0.0011103528
2044-10-31 00:00:00+00:00,0.0007641416
2044-11-30 00:00:00+00:00,0.0008173863
2044-12-31 00:00:00+00:00,0.12950762
2045-01-31 00:00:00+00:00,0.72162664
2045-02-28 00:00:00+00:00,0.027263379
2045-03-31 00:00:00+00:00,0.122761585
2045-04-30 00:00:00+00:00,0.039942004
2045-05-31 00:00:00+00:00,0.014791644
2045-06-30 00:00:00+00:00,0.013416056
2045-07-31 00:00:00+00:00,0.005387589
2045-08-31 00:00:00+00:00,0.0038323023
2045-09-30 00:00:00+00:00,0.0008395128
2045-10-31 00:00:00+00:00,0.0015636896
2045-11-30 00:00:00+00:00,0.013781149
2045-12-31 00:00:00+00:00,0.00064150436
2046-01-31 00:00:00+00:00,0.033522118
2046-02-28 00:00:00+00:00,0.01128337
2046-03-31 00:00:00+00:00,0.0032256376
2046-04-30 00:00:00+00:00,0.0076030297
2046-05-31 00:00:00+00:00,0.0015823586
2046-06-30 00:00:00+00:00,0.00030101588
2046-07-31 00:00:00+00:00,0.0044377837
2046-08-31 00:00:00+00:00,0.0015372381
2046-09-30 00:00:00+00:00,0.003425384
2046-10-31 00:00:00+00:00,0.00078983774
2046-11-30 00:00:00+00:00,0.0011436862
2046-12-31 00:00:00+00:00,0.10581086
2047-01-31 00:00:00+00:00,0.01646214
2047-02-28 00:00:00+00:00,0.07609528
2047-03-31 00:00:00+00:00,0.020917876
2047-04-30 00:00:00+00:00,0.013608558
2047-05-31 00:00:00+00:00,0.00035125748
2047-06-30 00:00:00+00:00,0.0012698608
2047-07-31 00:00:00+00:00,0.0054519773
2047-08-31 00:00:00+00:00,0.01878116
2047-09-30 00:00:00+00:00,0.0034315486
2047-10-31 00:00:00+00:00,0.0027166356
2047-11-30 00:00:00+00:00,0.0024138077
2047-12-31 00:00:00+00:00,0.05476109
2048-01-31 00:00:00+00:00,0.83083606
2048-02-29 00:00:00+00:00,0.45881164
2048-03-31 00:00:00+00:00,0.20310777
2048-04-30 00:00:00+00:00,0.032578085
2048-05-31 00:00:00+00:00,0.020369528
2048-06-30 00:00:00+00:00,0.013727392
2048-07-31 00:00:00+00:00,0.011061216
2048-08-31 00:00:00+00:00,0.00979704
2048-09-30 00:00:00+00:00,0.014230831
2048-10-31 00:00:00+00:00,5.0787286e-05
2048-11-30 00:00:00+00:00,0.0682406
2048-12-31 00:00:00+00:00,0.00030488498
2049-01-31 00:00:00+00:00,0.0065173823
2049-02-28 00:00:00+00:00,0.08216469
2049-03-31 00:00:00+00:00,0.0060897106
2049-04-30 00:00:00+00:00,0.024398545
2049-05-31 00:00:00+00:00,0.000994669
2049-06-30 00:00:00+00:00,0.00013153761
2049-07-31 00:00:00+00:00,0.012407005
2049-08-31 00:00:00+00:00,0.023331549
2049-09-30 00:00:00+00:00,0.008010653
2049-10-31 00:00:00+00:00,0.0032472282
2049-11-30 00:00:00+00:00,0.0013040114
2049-12-31 00:00:00+00:00,0.006322328
2050-01-31 00:00:00+00:00,0.18457484
2050-02-28 00:00:00+00:00,0.42410997
2050-03-31 00:00:00+00:00,0.05151016
2050-04-30 00:00:00+00:00,0.013631001
2050-05-31 00:00:00+00:00,0.0021320188
2050-06-30 00:00:00+00:00,0.0010144424
2050-07-31 00:00:00+00:00,0.025348373
2050-08-31 00:00:00+00:00,0.027971426
2050-09-30 00:00:00+00:00,0.0071248747
2050-10-31 00:00:00+00:00,0.005124899
2050-11-30 00:00:00+00:00,0.003580822
2050-12-31 00:00:00+00:00,0.0030438504
2051-01-31 00:00:00+00:00,0.0009667315
2051-02-28 00:00:00+00:00,0.082213454
2051-03-31 00:00:00+00:00,0.011665605
2051-04-30 00:00:00+00:00,0.00045423495
2051-05-31 00:00:00+00:00,0.0031887235
2051-06-30 00:00:00+00:00,0.000789349
2051-07-31 00:00:00+00:00,0.011164986
2051-08-31 00:00:00+00:00,0.048987303
2051-09-30 00:00:00+00:00,0.0014942408
2051-10-31 00:00:00+00:00,0.005365928
2051-11-30 00:00:00+00:00,0.008377541
2051-12-31 00:00:00+00:00,0.023260333
2052-01-31 00:00:00+00:00,0.06504704
2052-02-29 00:00:00+00:00,0.13446236
2052-03-31 00:00:00+00:00,0.01272456
