,date,airtemp,baseflow,ev,rainfall,runoff,sm,snowfall,snowwater
167,2038-12,7.732233,0.048821077,0.65852666,1.8729196,0.11037045,18.699642,0.24627705,2.6677196
168,2039-01,8.894854,0.11645724,0.6178448,0.8517031,0.06267955,17.6881,0.06246465,5.1990204
169,2039-02,11.4551325,0.15538749,0.743921,0.3025014,0.018919762,14.524037,0.01770684,4.762461
170,2039-03,14.194692,0.09974387,0.85869014,0.23221397,0.022427397,9.119008,0.048242863,2.6690207
171,2039-04,18.901674,0.075892136,0.48488915,0.0679008,0.0124068195,6.4322543,0.0020520345,1.0136014
172,2039-05,23.582071,0.044615064,0.3274751,0.072780475,0.0052794837,5.783786,6.300234e-07,0.22946472
173,2039-06,27.81825,0.0335594,0.06683931,4.477078e-05,0.0011537945,5.308001,0.0,0.028767878
174,2039-07,31.623407,0.030195864,0.113087825,0.18486749,0.0027008092,5.722179,0.0,0.0
175,2039-08,31.87267,0.029479079,0.14918835,0.08858663,0.0010639967,6.316884,0.0,0.0
176,2039-09,26.115414,0.029030524,0.020670721,0.006336231,6.5166816e-05,5.4288626,1.942888e-05,0.0
177,2039-10,20.99147,0.028664725,0.011670513,0.015198178,0.00014191492,5.3473954,0.00012324791,0.0
178,2039-11,18.00833,0.02833453,0.012565401,0.0081574675,7.0488764e-05,5.387759,0.00017407465,0.0
179,2039-12,10.690425,0.028027669,0.029851789,0.03055204,0.00031239918,5.413609,0.007901722,0.00016176503
180,2040-01,11.067032,0.02773871,0.21101618,0.27166778,0.0048561604,7.856022,0.013121125,0.057502475
181,2040-02,12.964265,0.027495295,0.28467718,0.37678978,0.0073360736,8.014702,0.013766351,0.017606482
182,2040-03,14.388206,0.027302062,0.1598328,0.035918694,0.00068268523,7.0042405,0.0016084561,0.008296858
183,2040-04,17.833399,0.0270264,0.08754776,0.08486798,0.0014759024,5.659055,0.00764933,0.0032035771
184,2040-05,21.372673,0.026883524,0.14841495,0.11687535,0.003589733,5.940978,0.008271385,0.015995357
185,2040-06,29.825304,0.02659085,0.026666127,0.01145714,0.00011703745,5.331587,0.0,0.0
186,2040-07,34.062958,0.026310962,0.08101313,0.09223184,0.0012796122,5.657465,0.0,0.0
187,2040-08,30.516884,0.026058313,0.11816612,0.1801859,0.0025083125,5.7705135,0.000109172994,0.0
188,2040-09,24.590828,0.026006835,0.8292302,0.9182855,0.018561427,10.303565,8.1908016e-05,2.5120696e-06
189,2040-10,20.948061,0.026062591,0.16484456,0.11971456,0.0019554135,6.307452,0.0017731036,0.00038908067
190,2040-11,13.81271,0.026078962,0.35199618,0.77448684,0.018589254,7.6017246,0.042907566,0.12741967
191,2040-12,8.115305,0.030697301,0.38305083,0.58290553,0.027429588,15.358368,0.05047501,2.1459496
192,2041-01,11.709668,0.028411087,0.42704147,0.27633032,0.011706287,12.000629,0.021360068,1.5374581
193,2041-02,13.714571,0.030981917,0.44252142,0.6328505,0.025057891,9.652999,0.059033155,0.46452016
194,2041-03,11.875988,0.088021465,0.804103,1.0278249,0.053519078,13.048364,0.081100404,1.1719589
195,2041-04,17.806887,0.13585037,0.78987396,0.44744056,0.044878047,9.616659,0.05929121,1.097069
196,2041-05,25.666553,0.041578036,0.27804124,0.0068356204,0.005586519,5.4670143,4.198083e-06,0.14764836
197,2041-06,27.242468,0.02802804,0.115407586,0.004575178,0.00041860098,5.331175,2.1857832e-06,0.0075981827
198,2041-07,32.186436,0.02536654,0.038666144,0.027309595,0.00025663985,5.340645,0.0,0.0
199,2041-08,31.956503,0.024805091,0.07484057,0.082122885,0.0013796513,5.737644,0.0,0.0
200,2041-09,28.07503,0.024450898,0.12690674,0.14117478,0.0022085498,5.9568706,0.0,0.0
201,2041-10,24.93977,0.02421108,0.41726387,0.7726066,0.014257934,7.3279257,0.00082901336,0.0015384097
202,2041-11,15.00186,0.024521958,0.3633251,0.16571051,0.0048391726,11.106179,0.0025004614,0.0039036444
203,2041-12,9.328181,0.06256063,0.94949174,2.9792647,0.17083853,18.690174,0.15493701,0.83268154
204,2042-01,10.11107,0.32468483,0.8137301,2.3973083,0.29025003,19.737833,0.13052264,4.8004246
205,2042-02,10.780494,0.26102608,0.8055383,0.5577416,0.036496744,15.37745,0.032390304,4.6772113
206,2042-03,11.438744,0.20151107,1.2211368,1.5279897,0.090494275,14.631839,0.14101154,3.6236565
207,2042-04,19.32741,0.16989647,1.3531746,0.022060456,0.03686536,9.207568,0.0029389458,2.809793
208,2042-05,25.225107,0.064835064,0.4203011,0.0015040205,0.020714944,5.4140253,4.7647776e-05,0.49474835
209,2042-06,28.089106,0.040322226,0.19681868,0.089038216,0.0040837056,5.626237,7.114711e-05,0.08569856
210,2042-07,31.665352,0.03421816,0.038041744,0.020801367,0.00066312036,5.381493,0.0,0.0024730677
211,2042-08,33.58867,0.032068398,0.2957844,0.4727534,0.007842207,6.752387,0.0,0.0
212,2042-09,26.633183,0.038752593,1.1081707,1.1784619,0.086014315,10.918627,0.00017528086,0.0
213,2042-10,23.80932,0.034995116,0.19842917,0.24014892,0.00640257,6.6685443,0.00013841917,2.0631005e-06
214,2042-11,12.8920965,0.033226717,0.51366377,0.9497432,0.02501385,11.597094,0.041272204,0.2703823
215,2042-12,8.966908,0.06004178,0.6239025,1.808595,0.13704585,16.694635,0.23797695,2.2474885
216,2043-01,8.867672,0.3517727,0.8938106,2.9076667,0.27010822,20.297354,0.15138353,8.2762165
217,2043-02,11.58949,0.5558676,1.3833061,2.5566816,0.22396737,20.370262,0.11910007,11.283669
218,2043-03,12.34283,0.38080552,1.5123423,1.0341477,0.06960728,15.891227,0.08158335,10.272394
219,2043-04,20.208082,0.18858056,1.5373325,0.16661501,0.10369037,8.296082,0.0033933427,5.5159373
220,2043-05,24.54185,0.0900584,0.48099232,0.001132542,0.038092576,5.5515275,8.968236e-06,1.7421931
221,2043-06,30.261282,0.054099955,0.13495308,0.0047302227,0.015222196,5.3348174,5.5570484e-07,0.41923657
222,2043-07,32.474655,0.040904243,0.18054911,0.21093477,0.006269617,5.9701476,2.7217362e-07,0.06697836
223,2043-08,31.131424,0.03661793,0.22310638,0.19977297,0.0027443895,6.28348,0.0,0.0002837868
224,2043-09,28.193136,0.0350676,0.12525631,0.13064319,0.0017267201,5.8221774,9.1352945e-07,0.0
225,2043-10,25.003626,0.034348797,0.030457877,0.00050863175,2.001464e-06,5.5011806,4.3546147e-06,0.0
226,2043-11,16.277313,0.0337866,0.06348076,0.07200011,0.0007606089,5.653476,0.0024924865,0.0008954896
227,2043-12,12.418327,0.033304702,0.023510542,0.01913579,0.0002814378,5.653918,0.0013339864,2.7588317e-07
228,2044-01,11.200752,0.04363075,0.77533877,1.9457116,0.08365987,16.328312,0.08077947,1.2284523
229,2044-02,12.03477,0.04702059,0.5446899,0.11029708,0.004216246,9.969813,0.008465895,0.29799402
230,2044-03,12.967474,0.06711388,0.89836246,1.3195387,0.1308493,12.540932,0.06387533,0.7583675
231,2044-04,20.054947,0.061201036,0.6084328,0.019333703,0.002160848,6.500725,0.0006543569,0.2053905
232,2044-05,26.260963,0.044049546,0.170517,0.031282358,0.00078998646,5.399492,2.136733e-05,0.019043837
233,2044-06,29.145275,0.03761243,0.034552626,0.00019520058,2.376119e-07,5.3112416,0.0,0.0
234,2044-07,31.741938,0.035399973,0.025702283,0.031121753,0.00042082014,5.406436,0.0,0.0
235,2044-08,30.703085,0.034171272,0.104762346,0.10490225,0.0019160243,5.874088,0.0,0.0
236,2044-09,28.595402,0.03344853,0.07376496,0.077208795,0.0011532039,5.6741667,7.059547e-06,0.0
237,2044-10,22.184025,0.03294948,0.42833754,0.52633667,0.008551183,8.640907,0.0010023509,0.0009117767
238,2044-11,14.523267,0.032554068,0.24579495,0.22833602,0.004140606,8.546054,0.001426993,0.00088848034
239,2044-12,11.27557,0.03217828,0.17053196,0.2284649,0.0043862537,7.484591,0.018178148,0.047439087
240,2045-01,10.974093,0.032437216,0.23269299,0.29418406,0.009415461,8.830827,0.0132479025,0.039759576
241,2045-02,11.450543,0.04524556,0.7311095,1.3005857,0.060832378,12.731313,0.116511546,1.3218497
242,2045-03,12.85867,0.09471577,1.0982897,1.8071917,0.07717185,14.624899,0.09417566,0.9269287
243,2045-04,16.081448,0.16522221,0.9485614,0.20787995,0.025628809,10.907519,0.053827308,1.4456235
244,2045-05,23.915445,0.05398833,0.39982462,0.0925615,0.0066760336,5.816676,2.5169707e-06,0.18254021
245,2045-06,29.832594,0.036630373,0.15202422,0.012110792,0.00096097164,5.33945,0.0,0.008285434
246,2045-07,31.50457,0.033209827,0.26472542,0.40360534,0.005200727,5.951587,1.7575982e-08,0.0
247,2045-08,32.161476,0.032110885,0.30400002,0.17673884,0.0029881748,7.4109983,0.0,0.0
248,2045-09,26.652967,0.031366803,0.04296855,0.028728895,0.00030048253,5.512561,7.373026e-06,0.0
249,2045-10,21.345465,0.03080831,0.29062253,0.3527449,0.006133234,7.2465806,0.0042635985,0.0027326394
250,2045-11,12.820725,0.030448813,0.2786474,0.36370558,0.007998885,8.610911,0.017292509,0.08805647
251,2045-12,10.402503,0.030362163,0.20994695,0.30316877,0.00803882,8.300602,0.014189586,0.06842904
252,2046-01,11.268317,0.030584253,0.24707554,0.34932134,0.0120519595,8.6048355,0.016168764,0.106831156
253,2046-02,12.206915,0.17498364,1.1323467,2.7932904,0.20676112,17.237123,0.11442042,1.3239086
254,2046-03,13.737356,0.25235817,1.1714658,0.98708904,0.058525894,15.302072,0.07658711,1.7041546
