time,baseflow_month_MIROC5_rcp45
2028-02-29 00:00:00+00:00,0.052216724
2028-03-31 00:00:00+00:00,0.084460974
2028-04-30 00:00:00+00:00,0.14965887
2028-05-31 00:00:00+00:00,0.038250715
2028-06-30 00:00:00+00:00,0.02671621
2028-07-31 00:00:00+00:00,0.024240358
2028-08-31 00:00:00+00:00,0.023663592
2028-09-30 00:00:00+00:00,0.023653755
2028-10-31 00:00:00+00:00,0.023224393
2028-11-30 00:00:00+00:00,0.02419333
2028-12-31 00:00:00+00:00,0.02350345
2029-01-31 00:00:00+00:00,0.02284061
2029-02-28 00:00:00+00:00,0.022417037
2029-03-31 00:00:00+00:00,0.022233073
2029-04-30 00:00:00+00:00,0.022903873
2029-05-31 00:00:00+00:00,0.022042517
2029-06-30 00:00:00+00:00,0.021572264
2029-07-31 00:00:00+00:00,0.021268437
2029-08-31 00:00:00+00:00,0.021031216
2029-09-30 00:00:00+00:00,0.020833237
2029-10-31 00:00:00+00:00,0.020826453
2029-11-30 00:00:00+00:00,0.02194365
2029-12-31 00:00:00+00:00,0.022396777
2030-01-31 00:00:00+00:00,0.023386065
2030-02-28 00:00:00+00:00,0.022995843
2030-03-31 00:00:00+00:00,0.022535635
2030-04-30 00:00:00+00:00,0.020847637
2030-05-31 00:00:00+00:00,0.021894682
2030-06-30 00:00:00+00:00,0.020176556
2030-07-31 00:00:00+00:00,0.019663027
2030-08-31 00:00:00+00:00,0.019382894
2030-09-30 00:00:00+00:00,0.019174272
2030-10-31 00:00:00+00:00,0.018995944
2030-11-30 00:00:00+00:00,0.018832942
2030-12-31 00:00:00+00:00,0.018675167
2031-01-31 00:00:00+00:00,0.018515991
2031-02-28 00:00:00+00:00,0.018611206
2031-03-31 00:00:00+00:00,0.019231282
2031-04-30 00:00:00+00:00,0.018701248
2031-05-31 00:00:00+00:00,0.01849442
2031-06-30 00:00:00+00:00,0.018049745
2031-07-31 00:00:00+00:00,0.017816082
2031-08-31 00:00:00+00:00,0.017632214
2031-09-30 00:00:00+00:00,0.017470984
2031-10-31 00:00:00+00:00,0.017319655
2031-11-30 00:00:00+00:00,0.020849278
2031-12-31 00:00:00+00:00,0.053643946
2032-01-31 00:00:00+00:00,0.11016368
2032-02-29 00:00:00+00:00,0.23992933
2032-03-31 00:00:00+00:00,0.14388831
2032-04-30 00:00:00+00:00,0.057170987
2032-05-31 00:00:00+00:00,0.03620412
2032-06-30 00:00:00+00:00,0.027322752
2032-07-31 00:00:00+00:00,0.022940068
2032-08-31 00:00:00+00:00,0.020954788
2032-09-30 00:00:00+00:00,0.02057684
2032-10-31 00:00:00+00:00,0.0204109
2032-11-30 00:00:00+00:00,0.020300673
2032-12-31 00:00:00+00:00,0.06364215
2033-01-31 00:00:00+00:00,0.23081478
2033-02-28 00:00:00+00:00,0.14496589
2033-03-31 00:00:00+00:00,0.2258541
2033-04-30 00:00:00+00:00,0.30940223
2033-05-31 00:00:00+00:00,0.2304666
2033-06-30 00:00:00+00:00,0.05915698
2033-07-31 00:00:00+00:00,0.033669878
2033-08-31 00:00:00+00:00,0.025123203
2033-09-30 00:00:00+00:00,0.022938414
2033-10-31 00:00:00+00:00,0.02270523
2033-11-30 00:00:00+00:00,0.022367598
2033-12-31 00:00:00+00:00,0.02209175
2034-01-31 00:00:00+00:00,0.024667507
2034-02-28 00:00:00+00:00,0.03182172
2034-03-31 00:00:00+00:00,0.030730488
2034-04-30 00:00:00+00:00,0.027395517
2034-05-31 00:00:00+00:00,0.02321603
2034-06-30 00:00:00+00:00,0.02152613
2034-07-31 00:00:00+00:00,0.021097206
2034-08-31 00:00:00+00:00,0.020833261
2034-09-30 00:00:00+00:00,0.020636324
2034-10-31 00:00:00+00:00,0.02046233
2034-11-30 00:00:00+00:00,0.021081606
2034-12-31 00:00:00+00:00,0.02242778
2035-01-31 00:00:00+00:00,0.021544632
2035-02-28 00:00:00+00:00,0.020826537
2035-03-31 00:00:00+00:00,0.020236949
2035-04-30 00:00:00+00:00,0.02005823
2035-05-31 00:00:00+00:00,0.019743633
2035-06-30 00:00:00+00:00,0.019444015
2035-07-31 00:00:00+00:00,0.019238561
2035-08-31 00:00:00+00:00,0.019058825
2035-09-30 00:00:00+00:00,0.019085959
2035-10-31 00:00:00+00:00,0.019090848
2035-11-30 00:00:00+00:00,0.018986579
2035-12-31 00:00:00+00:00,0.0202053
2036-01-31 00:00:00+00:00,0.083484806
2036-02-29 00:00:00+00:00,0.09604672
2036-03-31 00:00:00+00:00,0.06663411
2036-04-30 00:00:00+00:00,0.033337016
2036-05-31 00:00:00+00:00,0.026878636
2036-06-30 00:00:00+00:00,0.02099702
2036-07-31 00:00:00+00:00,0.01944604
2036-08-31 00:00:00+00:00,0.019214705
2036-09-30 00:00:00+00:00,0.019547593
2036-10-31 00:00:00+00:00,0.019590046
2036-11-30 00:00:00+00:00,0.020228896
2036-12-31 00:00:00+00:00,0.023482013
2037-01-31 00:00:00+00:00,0.027047832
2037-02-28 00:00:00+00:00,0.0315082
2037-03-31 00:00:00+00:00,0.10236988
2037-04-30 00:00:00+00:00,0.095307775
2037-05-31 00:00:00+00:00,0.043164607
2037-06-30 00:00:00+00:00,0.023049658
2037-07-31 00:00:00+00:00,0.019143831
2037-08-31 00:00:00+00:00,0.018435389
2037-09-30 00:00:00+00:00,0.01809808
2037-10-31 00:00:00+00:00,0.01787308
2037-11-30 00:00:00+00:00,0.018272059
2037-12-31 00:00:00+00:00,0.018244198
2038-01-31 00:00:00+00:00,0.0749937
2038-02-28 00:00:00+00:00,0.47112477
2038-03-31 00:00:00+00:00,0.22034955
2038-04-30 00:00:00+00:00,0.14906009
2038-05-31 00:00:00+00:00,0.098889224
2038-06-30 00:00:00+00:00,0.058513664
2038-07-31 00:00:00+00:00,0.036190644
2038-08-31 00:00:00+00:00,0.031415317
2038-09-30 00:00:00+00:00,0.030337118
2038-10-31 00:00:00+00:00,0.029743353
2038-11-30 00:00:00+00:00,0.029278662
2038-12-31 00:00:00+00:00,0.02887022
2039-01-31 00:00:00+00:00,0.035514284
2039-02-28 00:00:00+00:00,0.041242514
2039-03-31 00:00:00+00:00,0.038992528
2039-04-30 00:00:00+00:00,0.037307728
2039-05-31 00:00:00+00:00,0.029843973
2039-06-30 00:00:00+00:00,0.027981753
2039-07-31 00:00:00+00:00,0.027427655
2039-08-31 00:00:00+00:00,0.02707513
2039-09-30 00:00:00+00:00,0.027802465
2039-10-31 00:00:00+00:00,0.02794553
2039-11-30 00:00:00+00:00,0.027329247
2039-12-31 00:00:00+00:00,0.027011499
2040-01-31 00:00:00+00:00,0.026796713
2040-02-29 00:00:00+00:00,0.028632943
2040-03-31 00:00:00+00:00,0.028856108
2040-04-30 00:00:00+00:00,0.02948789
2040-05-31 00:00:00+00:00,0.026919914
2040-06-30 00:00:00+00:00,0.025820069
2040-07-31 00:00:00+00:00,0.02532324
2040-08-31 00:00:00+00:00,0.025003837
2040-09-30 00:00:00+00:00,0.024749128
2040-10-31 00:00:00+00:00,0.024528703
2040-11-30 00:00:00+00:00,0.02431372
2040-12-31 00:00:00+00:00,0.024106018
2041-01-31 00:00:00+00:00,0.023913061
2041-02-28 00:00:00+00:00,0.023719514
2041-03-31 00:00:00+00:00,0.023850275
2041-04-30 00:00:00+00:00,0.0236947
2041-05-31 00:00:00+00:00,0.023292892
2041-06-30 00:00:00+00:00,0.023035154
2041-07-31 00:00:00+00:00,0.022821574
2041-08-31 00:00:00+00:00,0.022617403
2041-09-30 00:00:00+00:00,0.022423757
2041-10-31 00:00:00+00:00,0.02223488
2041-11-30 00:00:00+00:00,0.022143949
2041-12-31 00:00:00+00:00,0.022191696
2042-01-31 00:00:00+00:00,0.023122929
2042-02-28 00:00:00+00:00,0.022707835
2042-03-31 00:00:00+00:00,0.047748026
2042-04-30 00:00:00+00:00,0.056898925
2042-05-31 00:00:00+00:00,0.030920679
2042-06-30 00:00:00+00:00,0.023220286
2042-07-31 00:00:00+00:00,0.021937806
2042-08-31 00:00:00+00:00,0.024524476
2042-09-30 00:00:00+00:00,0.025318976
2042-10-31 00:00:00+00:00,0.024472885
2042-11-30 00:00:00+00:00,0.023873229
2042-12-31 00:00:00+00:00,0.08257059
2043-01-31 00:00:00+00:00,0.2773835
2043-02-28 00:00:00+00:00,0.47556573
2043-03-31 00:00:00+00:00,0.27067882
2043-04-30 00:00:00+00:00,0.10410884
2043-05-31 00:00:00+00:00,0.06287527
2043-06-30 00:00:00+00:00,0.040802777
2043-07-31 00:00:00+00:00,0.03360968
2043-08-31 00:00:00+00:00,0.03316083
2043-09-30 00:00:00+00:00,0.031621914
2043-10-31 00:00:00+00:00,0.030487172
2043-11-30 00:00:00+00:00,0.029664507
2043-12-31 00:00:00+00:00,0.029138613
2044-01-31 00:00:00+00:00,0.04406502
2044-02-29 00:00:00+00:00,0.16104789
2044-03-31 00:00:00+00:00,0.13788591
2044-04-30 00:00:00+00:00,0.0653657
