time,baseflow_month_HadGEM2-ES_rcp45
2038-06-30 00:00:00+00:00,0.030065525
2038-07-31 00:00:00+00:00,0.028176611
2038-08-31 00:00:00+00:00,0.027639782
2038-09-30 00:00:00+00:00,0.027282456
2038-10-31 00:00:00+00:00,0.027011747
2038-11-30 00:00:00+00:00,0.027361108
2038-12-31 00:00:00+00:00,0.048821077
2039-01-31 00:00:00+00:00,0.11645724
2039-02-28 00:00:00+00:00,0.15538749
2039-03-31 00:00:00+00:00,0.09974387
2039-04-30 00:00:00+00:00,0.075892136
2039-05-31 00:00:00+00:00,0.044615064
2039-06-30 00:00:00+00:00,0.0335594
2039-07-31 00:00:00+00:00,0.030195864
2039-08-31 00:00:00+00:00,0.029479079
2039-09-30 00:00:00+00:00,0.029030524
2039-10-31 00:00:00+00:00,0.028664725
2039-11-30 00:00:00+00:00,0.02833453
2039-12-31 00:00:00+00:00,0.028027669
2040-01-31 00:00:00+00:00,0.02773871
2040-02-29 00:00:00+00:00,0.027495295
2040-03-31 00:00:00+00:00,0.027302062
2040-04-30 00:00:00+00:00,0.0270264
2040-05-31 00:00:00+00:00,0.026883524
2040-06-30 00:00:00+00:00,0.02659085
2040-07-31 00:00:00+00:00,0.026310962
2040-08-31 00:00:00+00:00,0.026058313
2040-09-30 00:00:00+00:00,0.026006835
2040-10-31 00:00:00+00:00,0.026062591
2040-11-30 00:00:00+00:00,0.026078962
2040-12-31 00:00:00+00:00,0.030697301
2041-01-31 00:00:00+00:00,0.028411087
2041-02-28 00:00:00+00:00,0.030981917
2041-03-31 00:00:00+00:00,0.088021465
2041-04-30 00:00:00+00:00,0.13585037
2041-05-31 00:00:00+00:00,0.041578036
2041-06-30 00:00:00+00:00,0.02802804
2041-07-31 00:00:00+00:00,0.02536654
2041-08-31 00:00:00+00:00,0.024805091
2041-09-30 00:00:00+00:00,0.024450898
2041-10-31 00:00:00+00:00,0.02421108
2041-11-30 00:00:00+00:00,0.024521958
2041-12-31 00:00:00+00:00,0.06256063
2042-01-31 00:00:00+00:00,0.32468483
2042-02-28 00:00:00+00:00,0.26102608
2042-03-31 00:00:00+00:00,0.20151107
2042-04-30 00:00:00+00:00,0.16989647
2042-05-31 00:00:00+00:00,0.064835064
2042-06-30 00:00:00+00:00,0.040322226
2042-07-31 00:00:00+00:00,0.03421816
2042-08-31 00:00:00+00:00,0.032068398
2042-09-30 00:00:00+00:00,0.038752593
2042-10-31 00:00:00+00:00,0.034995116
2042-11-30 00:00:00+00:00,0.033226717
2042-12-31 00:00:00+00:00,0.06004178
2043-01-31 00:00:00+00:00,0.3517727
2043-02-28 00:00:00+00:00,0.5558676
2043-03-31 00:00:00+00:00,0.38080552
2043-04-30 00:00:00+00:00,0.18858056
2043-05-31 00:00:00+00:00,0.0900584
2043-06-30 00:00:00+00:00,0.054099955
2043-07-31 00:00:00+00:00,0.040904243
2043-08-31 00:00:00+00:00,0.03661793
2043-09-30 00:00:00+00:00,0.0350676
2043-10-31 00:00:00+00:00,0.034348797
2043-11-30 00:00:00+00:00,0.0337866
2043-12-31 00:00:00+00:00,0.033304702
2044-01-31 00:00:00+00:00,0.04363075
2044-02-29 00:00:00+00:00,0.04702059
2044-03-31 00:00:00+00:00,0.06711388
2044-04-30 00:00:00+00:00,0.061201036
2044-05-31 00:00:00+00:00,0.044049546
2044-06-30 00:00:00+00:00,0.03761243
2044-07-31 00:00:00+00:00,0.035399973
